water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,ihhnv_outbreak,disease_type,data_source
34.18,3.02,7.86,4.61,2.487,109.33,42.6,3048.32,4.1,0,1,1,169,India,Dry,4,2022,0.516,0.23,0,ihhnv,simulated
31.3,25.56,8.54,6.1,4.715,28.5,134.76,4897.13,15.7,0,0,0,42,Indonesia,Dry,4,2019,0.637,0.78,1,ihhnv,simulated
22.39,10.3,8.7,7.93,3.193,404.14,89.63,2352.8,14.49,1,0,1,137,Thailand,Wet,1,2023,0.602,1.0,1,ihhnv,simulated
27.48,24.44,8.44,6.31,2.466,484.86,97.46,572.33,2.19,1,0,0,123,Malaysia,Dry,1,2021,0.554,1.0,1,ihhnv,simulated
34.67,30.49,7.43,2.07,4.432,91.58,11.32,4699.41,25.56,1,0,1,77,Philippines,Dry,8,2020,0.609,0.705,1,ihhnv,simulated
28.01,0.18,8.72,9.09,3.048,134.92,92.14,2535.64,12.24,0,1,0,49,China,Wet,8,2018,0.567,0.58,0,ihhnv,simulated
22.71,17.97,8.53,6.77,0.184,470.64,127.32,3928.79,4.29,0,0,0,108,Philippines,Dry,1,2023,0.3,0.78,0,ihhnv,simulated
21.38,34.82,7.65,8.2,0.298,302.12,44.51,2151.56,19.5,1,0,0,172,Vietnam,Dry,2,2023,0.118,0.38,1,ihhnv,simulated
23.09,20.06,7.79,6.46,3.248,6.91,139.93,1285.54,29.69,1,0,0,84,Thailand,Wet,8,2023,0.5,1.0,1,ihhnv,simulated
27.31,8.2,6.01,9.04,3.166,91.5,179.03,3191.52,4.16,0,0,0,40,Vietnam,Dry,4,2021,0.614,0.63,0,ihhnv,simulated
29.48,19.02,8.22,6.01,1.027,367.41,143.1,3017.97,7.36,1,1,1,139,Philippines,Dry,5,2020,0.367,1.0,1,ihhnv,simulated
26.58,18.83,7.61,7.35,3.48,266.89,57.41,686.01,16.95,0,0,0,139,Malaysia,Dry,4,2018,0.44,0.63,1,ihhnv,simulated
34.32,31.38,8.05,9.49,3.436,77.48,92.55,4060.99,11.82,0,0,0,174,India,Dry,6,2023,0.442,0.53,0,ihhnv,simulated
27.51,3.22,8.76,4.71,3.516,405.19,47.85,594.36,6.14,0,1,1,152,Indonesia,Dry,5,2018,0.72,0.38,0,ihhnv,simulated
30.33,22.48,6.81,8.73,2.822,346.5,52.02,4189.01,25.68,1,1,0,72,Vietnam,Dry,3,2018,0.471,0.78,1,ihhnv,simulated
29.46,1.34,7.72,7.68,4.081,444.71,61.81,1537.22,14.98,0,1,0,67,India,Wet,1,2023,0.447,0.53,0,ihhnv,simulated
34.24,29.52,7.09,2.29,0.266,161.11,154.35,2175.28,2.98,0,0,1,142,India,Dry,12,2023,0.355,0.755,0,ihhnv,simulated
30.61,0.15,7.16,6.62,3.436,241.0,28.52,2376.32,21.12,1,0,0,128,Thailand,Wet,4,2023,0.503,0.63,1,ihhnv,simulated
24.03,6.44,6.02,5.15,3.002,208.1,96.06,1080.96,11.71,0,1,1,136,Thailand,Dry,12,2019,0.742,0.58,1,ihhnv,simulated
31.74,5.23,7.79,7.72,2.595,366.95,172.77,3665.3,21.41,0,1,1,64,Malaysia,Wet,5,2023,0.413,0.48,1,ihhnv,simulated
22.71,12.47,6.76,5.05,1.935,414.88,83.48,1290.73,14.61,0,1,0,153,Malaysia,Wet,11,2020,0.503,0.58,1,ihhnv,simulated
27.97,18.51,6.23,3.17,3.367,216.42,132.85,1095.08,7.53,0,1,0,143,Philippines,Dry,6,2021,0.773,0.855,1,ihhnv,simulated
29.03,35.0,6.48,8.36,2.428,341.4,148.98,1091.17,0.91,0,0,0,89,Thailand,Dry,4,2019,0.494,0.63,1,ihhnv,simulated
30.85,8.13,7.15,6.7,3.988,420.66,139.37,679.58,27.72,0,1,0,78,Philippines,Dry,6,2019,0.502,0.38,1,ihhnv,simulated
21.51,19.31,7.99,4.95,2.725,400.17,193.65,3392.72,15.04,1,0,0,150,China,Wet,12,2023,0.553,0.98,1,ihhnv,simulated
20.01,7.98,8.67,7.8,1.362,53.2,196.25,1446.88,29.19,0,1,0,98,India,Wet,4,2022,0.42,0.38,1,ihhnv,simulated
33.6,14.37,6.06,9.55,4.757,357.13,30.57,4873.74,0.57,0,1,0,80,Indonesia,Dry,12,2021,0.588,0.23,1,ihhnv,simulated
33.65,12.32,8.03,4.49,3.196,421.82,148.55,2093.28,27.27,0,0,1,59,Vietnam,Dry,8,2018,0.605,0.58,0,ihhnv,simulated
25.0,7.12,7.49,2.92,4.616,430.63,38.6,4631.13,26.99,0,0,0,101,Philippines,Wet,7,2023,0.571,0.505,1,ihhnv,simulated
34.06,1.38,6.63,8.28,0.048,193.58,52.63,2144.02,17.63,0,1,0,97,Vietnam,Dry,6,2022,0.208,0.13,0,ihhnv,simulated
25.85,1.85,8.83,2.84,3.412,438.67,60.86,980.37,11.88,0,1,1,123,Vietnam,Dry,4,2022,0.794,0.655,1,ihhnv,simulated
30.46,16.9,7.0,4.07,4.598,229.19,154.38,3462.17,16.4,0,1,1,73,Vietnam,Dry,8,2022,0.614,0.68,0,ihhnv,simulated
28.42,8.81,8.39,6.68,4.263,96.86,22.45,3515.83,24.48,0,0,1,57,India,Wet,5,2020,0.592,0.53,1,ihhnv,simulated
24.91,27.6,6.68,7.38,3.277,35.95,85.43,1136.91,13.92,0,0,0,75,Indonesia,Dry,12,2018,0.557,0.88,1,ihhnv,simulated
23.09,11.14,7.41,9.32,3.998,352.81,44.98,3810.85,24.15,0,1,1,117,Indonesia,Wet,6,2022,0.371,0.38,1,ihhnv,simulated
21.26,3.1,7.97,9.56,4.092,138.5,57.15,3270.89,20.71,0,1,0,69,Thailand,Dry,10,2018,0.426,0.08,0,ihhnv,simulated
23.36,23.3,8.6,8.37,1.192,384.08,135.65,2430.16,26.21,0,1,0,83,Malaysia,Dry,3,2019,0.37,0.78,1,ihhnv,simulated
34.36,22.08,8.75,4.38,4.922,34.44,14.12,4501.67,24.67,1,1,0,81,Thailand,Wet,7,2018,0.729,0.83,1,ihhnv,simulated
31.17,24.32,7.34,3.16,2.883,244.64,24.41,4588.09,5.42,1,0,0,66,Philippines,Wet,11,2023,0.575,0.955,1,ihhnv,simulated
34.49,22.63,6.4,6.36,1.666,306.21,42.34,2311.42,22.77,1,0,1,159,Indonesia,Dry,5,2022,0.49,0.93,1,ihhnv,simulated
30.37,31.04,7.83,5.76,0.703,255.05,199.93,4893.47,11.04,0,0,1,82,Malaysia,Dry,4,2019,0.274,0.43,1,ihhnv,simulated
28.23,21.68,8.09,9.76,0.387,234.65,21.61,1048.71,22.69,1,1,1,57,Malaysia,Dry,9,2022,0.149,0.83,1,ihhnv,simulated
21.52,28.07,6.81,2.72,0.964,228.17,67.41,4311.95,10.53,0,0,1,44,Malaysia,Wet,5,2019,0.465,0.755,1,ihhnv,simulated
32.29,6.16,8.04,8.81,3.768,65.18,16.54,1321.92,1.53,1,1,1,71,Indonesia,Wet,12,2023,0.463,0.63,1,ihhnv,simulated
21.58,15.41,7.78,3.09,0.301,186.83,30.3,1471.36,26.6,1,0,1,147,China,Wet,8,2023,0.31,0.805,1,ihhnv,simulated
29.24,15.23,6.34,6.0,0.933,218.81,97.15,3167.82,8.45,0,1,1,173,Vietnam,Dry,12,2021,0.43,0.73,1,ihhnv,simulated
21.31,9.28,6.75,8.76,2.15,129.4,88.2,4197.15,16.7,0,0,1,64,India,Wet,10,2022,0.405,0.53,0,ihhnv,simulated
21.36,22.31,8.25,2.22,2.806,405.16,59.51,3180.08,0.96,1,0,1,153,Vietnam,Wet,3,2019,0.696,0.955,1,ihhnv,simulated
30.85,27.79,8.14,9.73,0.921,104.49,82.99,651.23,15.6,0,0,1,114,India,Wet,9,2019,0.218,0.78,1,ihhnv,simulated
33.85,17.15,7.49,7.64,2.773,354.81,23.42,1179.59,8.5,1,1,0,156,Thailand,Wet,11,2020,0.388,0.78,1,ihhnv,simulated
21.08,6.8,6.48,6.28,4.126,349.16,150.17,1325.71,6.01,0,1,1,126,Philippines,Dry,8,2018,0.627,0.38,1,ihhnv,simulated
22.41,13.23,8.61,8.14,4.376,28.36,66.15,2764.52,22.73,0,0,0,117,Malaysia,Dry,9,2021,0.58,0.63,0,ihhnv,simulated
30.41,11.51,7.07,8.35,2.657,471.17,80.73,2140.03,24.6,0,1,0,122,Indonesia,Wet,10,2019,0.422,0.43,0,ihhnv,simulated
24.24,17.08,6.02,8.48,1.697,453.98,104.05,3878.18,2.44,1,1,0,47,Vietnam,Wet,11,2023,0.486,1.0,1,ihhnv,simulated
29.94,5.23,7.77,3.97,3.514,328.44,51.16,3607.11,0.72,0,0,1,160,India,Dry,10,2019,0.579,0.505,1,ihhnv,simulated
30.01,32.93,6.75,7.48,0.476,40.74,162.02,870.66,29.54,1,1,0,46,Indonesia,Wet,7,2021,0.262,0.68,1,ihhnv,simulated
34.92,9.0,6.44,6.94,4.848,310.86,116.08,4093.86,7.68,1,1,0,39,Philippines,Wet,10,2023,0.612,0.78,1,ihhnv,simulated
24.51,32.25,7.41,3.43,1.633,359.74,57.28,2034.96,21.24,0,0,0,34,India,Dry,4,2018,0.415,0.455,0,ihhnv,simulated
34.2,1.93,7.7,8.64,3.19,463.33,84.32,905.48,17.74,1,0,1,153,Malaysia,Dry,11,2018,0.412,0.83,1,ihhnv,simulated
23.58,8.19,7.05,5.96,4.361,238.19,88.31,1000.75,13.06,0,0,1,46,Vietnam,Dry,12,2022,0.543,0.63,0,ihhnv,simulated
30.13,34.11,7.01,7.69,4.689,372.71,74.51,1129.72,11.41,0,0,1,30,Philippines,Wet,5,2023,0.492,0.58,1,ihhnv,simulated
27.8,10.68,7.05,2.3,2.082,277.06,136.87,4791.61,16.49,1,0,0,35,India,Wet,1,2018,0.563,1.0,1,ihhnv,simulated
32.37,21.2,7.67,3.33,2.762,217.22,141.49,387.22,10.31,1,0,1,175,Philippines,Dry,5,2023,0.558,1.0,1,ihhnv,simulated
31.53,23.67,7.2,9.97,2.068,240.4,63.49,4806.65,1.43,1,0,0,144,India,Wet,11,2020,0.281,1.0,1,ihhnv,simulated
32.61,17.9,8.03,9.27,1.27,99.34,151.99,4983.82,8.41,0,0,0,143,Thailand,Dry,12,2020,0.254,0.78,1,ihhnv,simulated
31.14,24.24,8.52,8.72,3.629,492.39,157.23,3544.27,6.52,1,0,0,62,Malaysia,Dry,2,2022,0.546,1.0,1,ihhnv,simulated
33.6,1.35,8.05,9.18,3.769,152.51,173.62,2738.08,5.26,0,0,0,50,Vietnam,Dry,2,2022,0.452,0.53,0,ihhnv,simulated
29.51,26.7,7.09,7.55,2.409,308.66,85.41,823.88,16.21,1,0,1,164,Philippines,Wet,6,2022,0.418,1.0,1,ihhnv,simulated
22.34,3.26,8.1,7.0,2.104,313.41,107.25,583.36,18.86,0,0,0,88,Thailand,Dry,9,2021,0.434,0.63,1,ihhnv,simulated
26.55,21.14,7.02,7.66,4.682,355.64,112.36,898.17,28.88,1,0,0,150,Malaysia,Wet,5,2023,0.491,1.0,1,ihhnv,simulated
28.48,23.21,6.69,2.61,4.204,249.5,103.93,1942.32,9.78,0,1,0,102,Malaysia,Wet,5,2022,0.715,0.905,1,ihhnv,simulated
22.0,2.45,7.86,4.5,1.026,173.05,14.9,2239.27,21.17,1,1,0,35,China,Wet,8,2018,0.357,0.63,0,ihhnv,simulated
31.59,1.98,6.87,7.21,2.09,31.2,83.53,2791.98,22.24,1,1,0,47,Philippines,Wet,5,2022,0.43,0.78,1,ihhnv,simulated
20.24,3.6,8.05,4.86,2.53,398.04,198.11,1167.77,13.39,0,1,0,126,China,Dry,6,2023,0.544,0.33,0,ihhnv,simulated
22.41,15.2,8.81,4.74,3.894,282.89,50.53,3905.22,3.54,0,0,0,49,Malaysia,Dry,5,2019,0.727,0.68,0,ihhnv,simulated
28.14,30.54,6.15,3.83,3.118,45.78,74.67,4108.31,23.39,0,0,1,155,India,Dry,2,2020,0.764,0.755,1,ihhnv,simulated
20.97,8.51,6.27,2.38,1.157,426.8,97.15,2009.77,18.6,0,0,1,79,Philippines,Dry,9,2019,0.588,0.555,0,ihhnv,simulated
28.13,33.66,8.34,8.51,2.679,292.08,67.74,3041.69,10.09,1,1,1,108,China,Wet,12,2021,0.487,0.93,1,ihhnv,simulated
31.88,2.11,8.31,4.85,1.305,9.34,89.29,3021.76,26.96,1,1,1,123,China,Wet,8,2021,0.452,0.83,1,ihhnv,simulated
29.09,4.84,8.67,6.55,0.118,4.95,166.12,1914.94,8.72,1,1,1,45,Indonesia,Wet,6,2020,0.323,0.83,1,ihhnv,simulated
31.49,21.55,8.69,2.89,2.458,269.08,155.31,1219.64,22.12,0,0,0,155,Philippines,Dry,6,2023,0.708,0.855,1,ihhnv,simulated
27.31,23.05,8.44,5.88,0.235,62.56,132.23,4429.95,28.14,1,1,0,63,India,Wet,4,2019,0.32,1.0,1,ihhnv,simulated
27.64,21.42,6.19,3.14,3.325,52.88,23.92,3042.77,16.74,0,1,0,151,India,Wet,11,2020,0.78,0.705,1,ihhnv,simulated
31.8,22.47,8.58,4.47,2.675,404.39,69.67,4274.55,27.07,1,1,0,133,Thailand,Dry,5,2021,0.662,0.98,1,ihhnv,simulated
31.26,29.68,7.98,3.14,3.461,40.42,51.63,712.24,21.01,1,1,0,174,Thailand,Dry,1,2019,0.642,0.805,1,ihhnv,simulated
31.52,12.39,8.74,8.4,3.451,56.24,88.41,1520.59,12.88,1,0,1,121,Vietnam,Dry,6,2021,0.593,0.88,1,ihhnv,simulated
33.6,25.44,6.91,3.94,0.822,413.74,160.84,350.46,2.05,1,0,1,86,Indonesia,Wet,1,2021,0.392,1.0,1,ihhnv,simulated
27.84,14.26,7.76,3.1,2.54,120.78,45.34,4384.91,12.99,1,1,0,50,China,Dry,10,2022,0.556,0.655,1,ihhnv,simulated
33.7,28.67,8.83,2.44,3.743,498.22,59.79,4098.29,22.53,0,0,1,122,Philippines,Dry,7,2021,0.807,0.705,1,ihhnv,simulated
21.91,3.38,6.64,2.04,0.796,251.56,173.1,3689.7,11.52,1,1,0,90,Philippines,Dry,8,2019,0.497,0.605,1,ihhnv,simulated
28.05,7.56,8.78,6.16,0.86,397.44,31.22,4573.69,29.86,0,0,1,176,Philippines,Wet,1,2022,0.437,0.43,0,ihhnv,simulated
25.43,10.71,6.87,3.52,3.719,264.37,140.89,3503.91,2.67,1,1,1,108,Vietnam,Wet,9,2021,0.654,1.0,1,ihhnv,simulated
24.94,2.91,8.37,7.69,0.77,367.66,174.16,4354.07,24.25,1,0,1,170,Vietnam,Dry,11,2021,0.308,0.88,1,ihhnv,simulated
22.84,28.97,8.8,3.27,3.372,415.06,38.24,1823.68,3.09,1,0,0,178,India,Wet,12,2022,0.774,1.0,1,ihhnv,simulated
28.07,24.75,7.5,8.82,3.464,202.07,23.86,2554.28,23.11,0,1,1,52,India,Dry,7,2022,0.373,0.58,1,ihhnv,simulated
26.66,4.66,6.19,8.7,3.667,476.17,191.27,1368.82,25.25,1,1,0,148,India,Dry,7,2022,0.595,0.83,1,ihhnv,simulated
33.58,0.75,8.33,3.7,0.735,117.83,127.49,792.91,12.66,0,0,0,70,Indonesia,Dry,9,2018,0.43,0.505,0,ihhnv,simulated
27.64,29.7,6.43,4.72,0.706,194.4,82.7,902.64,9.19,1,1,1,154,Indonesia,Wet,6,2021,0.433,1.0,1,ihhnv,simulated
31.74,19.99,6.63,2.39,3.97,301.95,168.87,4135.01,16.81,1,0,0,163,Thailand,Dry,9,2018,0.732,1.0,1,ihhnv,simulated
33.72,24.21,6.51,3.81,1.63,159.2,149.34,2606.95,29.07,1,0,1,60,Vietnam,Dry,2,2023,0.552,1.0,1,ihhnv,simulated
22.56,1.6,7.4,8.58,3.168,98.34,144.76,3988.74,13.06,0,1,1,67,Vietnam,Wet,12,2018,0.397,0.58,1,ihhnv,simulated
31.72,7.5,7.3,3.26,0.813,383.76,140.81,2912.28,9.32,0,1,1,30,Thailand,Wet,6,2018,0.348,0.455,1,ihhnv,simulated
24.03,33.83,7.09,3.63,0.881,370.64,169.51,2851.92,17.59,1,1,0,96,Thailand,Dry,12,2020,0.379,0.755,1,ihhnv,simulated
29.57,17.19,7.1,3.38,0.21,233.44,60.8,1192.44,21.81,0,1,1,127,Vietnam,Dry,10,2018,0.311,0.755,1,ihhnv,simulated
29.26,26.16,6.2,7.84,0.269,348.77,25.63,3470.34,10.18,1,1,0,55,Indonesia,Wet,3,2018,0.319,0.83,1,ihhnv,simulated
23.98,32.93,8.14,7.12,4.578,203.45,157.16,3456.93,3.33,1,0,1,95,Thailand,Wet,11,2023,0.536,1.0,1,ihhnv,simulated
27.71,14.33,6.94,9.94,4.94,439.19,134.98,4629.81,7.12,1,0,1,59,Philippines,Wet,11,2021,0.429,1.0,1,ihhnv,simulated
33.32,30.23,6.44,3.21,3.02,361.98,68.75,1521.32,25.54,0,0,1,46,Thailand,Wet,11,2018,0.736,0.705,1,ihhnv,simulated
25.15,20.64,7.57,7.84,1.394,2.07,153.28,2907.77,19.63,1,0,0,49,Philippines,Dry,5,2019,0.239,1.0,1,ihhnv,simulated
20.17,31.87,7.47,6.25,0.389,109.23,184.06,3902.79,5.56,1,1,0,145,China,Wet,1,2018,0.173,0.53,1,ihhnv,simulated
24.93,1.03,8.02,5.94,2.598,439.21,10.39,2669.0,6.32,0,1,1,152,Malaysia,Dry,12,2022,0.511,0.38,0,ihhnv,simulated
22.26,7.02,8.33,3.59,4.438,117.72,169.92,527.28,1.17,0,0,0,113,India,Wet,12,2022,0.685,0.755,1,ihhnv,simulated
27.96,7.58,8.8,7.51,1.444,196.28,24.05,2918.0,23.33,0,0,1,116,Thailand,Wet,8,2023,0.46,0.53,0,ihhnv,simulated
33.22,26.81,6.99,4.67,4.045,175.94,72.73,1922.95,12.79,0,0,0,168,Thailand,Dry,4,2021,0.596,0.78,1,ihhnv,simulated
27.46,25.3,6.57,2.61,0.884,401.43,67.47,3845.0,14.25,0,0,0,44,China,Wet,12,2018,0.5,0.905,1,ihhnv,simulated
21.33,0.84,7.45,4.97,4.6,369.21,53.63,2202.37,13.29,0,0,1,148,India,Wet,7,2023,0.509,0.28,0,ihhnv,simulated
31.6,24.93,7.28,9.27,1.61,116.44,125.38,4457.97,14.69,1,0,0,128,Vietnam,Wet,3,2019,0.24,1.0,1,ihhnv,simulated
28.4,11.21,6.35,9.65,1.923,94.89,133.42,371.71,19.44,0,1,1,158,Vietnam,Dry,5,2023,0.417,0.58,1,ihhnv,simulated
22.28,28.36,7.34,9.51,4.766,80.49,23.37,2260.82,17.76,1,0,1,127,China,Dry,7,2021,0.376,0.98,1,ihhnv,simulated
28.29,0.02,6.91,9.7,0.099,197.14,86.58,3915.89,15.26,0,1,1,168,Thailand,Wet,4,2018,0.119,0.53,0,ihhnv,simulated
34.07,8.99,7.09,8.53,2.509,291.87,26.65,2753.26,14.41,1,1,0,88,Vietnam,Wet,3,2021,0.396,0.53,0,ihhnv,simulated
22.18,18.4,8.36,3.92,2.424,326.1,17.5,108.95,18.09,1,0,1,171,Vietnam,Dry,1,2022,0.615,1.0,1,ihhnv,simulated
33.24,1.65,7.8,6.49,0.147,328.31,25.33,1325.26,15.94,1,1,1,35,India,Dry,5,2019,0.183,0.43,0,ihhnv,simulated
25.05,17.59,7.13,6.91,2.353,79.89,136.5,1966.08,10.45,1,0,1,33,Malaysia,Wet,6,2022,0.426,1.0,1,ihhnv,simulated
29.72,31.29,6.55,4.5,0.822,459.05,106.54,4963.0,3.67,0,1,0,40,Malaysia,Wet,1,2018,0.433,0.48,0,ihhnv,simulated
27.47,17.86,6.77,5.95,1.917,436.13,170.87,1762.51,20.41,0,1,0,160,Thailand,Dry,7,2020,0.47,0.78,1,ihhnv,simulated
27.16,22.05,6.3,5.14,2.71,54.98,191.37,4734.12,21.22,0,1,0,55,China,Dry,5,2019,0.663,0.78,0,ihhnv,simulated
30.75,14.93,8.36,8.65,2.536,396.61,98.48,2899.33,15.03,1,1,1,103,Philippines,Wet,10,2023,0.47,0.83,1,ihhnv,simulated
30.84,7.81,8.58,4.49,3.426,31.7,36.3,1471.31,16.83,1,1,1,164,India,Wet,11,2019,0.697,0.63,1,ihhnv,simulated
27.92,3.41,6.2,8.04,0.458,60.09,171.86,359.84,27.92,0,1,0,159,India,Wet,9,2023,0.333,0.48,1,ihhnv,simulated
30.8,15.2,8.56,4.79,3.143,160.79,173.13,201.71,19.5,0,0,0,32,Philippines,Dry,8,2021,0.684,0.78,1,ihhnv,simulated
26.69,29.97,6.71,9.79,3.76,308.03,68.14,4623.34,12.1,0,1,1,56,India,Dry,4,2021,0.472,0.83,1,ihhnv,simulated
28.29,23.91,8.75,7.17,3.889,383.52,166.25,2087.29,26.22,0,1,1,63,India,Dry,11,2019,0.636,0.83,1,ihhnv,simulated
32.01,21.41,6.83,2.63,0.714,216.71,57.96,4761.05,6.3,1,1,0,153,Thailand,Wet,12,2019,0.437,0.805,1,ihhnv,simulated
30.29,8.59,8.78,5.21,4.809,118.05,51.04,1288.33,0.44,0,1,1,53,Indonesia,Wet,2,2019,0.706,0.33,1,ihhnv,simulated
23.44,28.61,6.33,5.32,4.964,174.72,80.15,3310.81,6.83,0,0,0,103,Philippines,Dry,5,2021,0.684,0.88,1,ihhnv,simulated
32.59,6.19,8.63,8.47,1.696,240.59,50.74,1859.36,6.41,1,1,0,148,Thailand,Wet,6,2022,0.428,0.58,1,ihhnv,simulated
24.81,24.04,6.14,8.68,2.546,314.84,55.65,2697.95,13.63,1,0,1,172,Indonesia,Wet,8,2023,0.554,1.0,1,ihhnv,simulated
30.39,27.4,7.41,8.95,4.035,56.09,116.72,2095.17,25.5,0,1,1,48,Indonesia,Dry,6,2023,0.383,0.68,0,ihhnv,simulated
28.91,8.65,6.18,8.27,4.572,307.16,165.66,3804.67,3.15,1,1,1,135,Malaysia,Wet,5,2022,0.611,0.93,1,ihhnv,simulated
23.89,23.45,6.53,5.75,4.449,354.51,25.64,1421.14,23.85,0,1,1,155,Indonesia,Dry,3,2021,0.637,0.63,1,ihhnv,simulated
26.94,3.62,8.46,6.65,3.114,65.69,127.41,3008.21,19.38,1,1,0,66,Indonesia,Wet,10,2018,0.605,0.88,1,ihhnv,simulated
34.12,25.31,6.37,5.37,3.721,53.5,22.49,300.23,0.91,1,1,0,139,Philippines,Wet,1,2020,0.676,0.83,1,ihhnv,simulated
24.62,2.21,6.03,9.27,3.593,247.33,168.34,4047.74,23.53,0,0,1,140,Indonesia,Wet,8,2022,0.603,0.73,1,ihhnv,simulated
30.2,21.9,7.03,8.4,0.421,385.86,184.38,3113.73,11.6,1,0,1,35,China,Wet,3,2021,0.178,1.0,1,ihhnv,simulated
34.85,16.3,7.35,9.18,3.423,282.28,153.8,2558.68,9.67,0,1,1,166,Philippines,Dry,7,2021,0.386,0.68,1,ihhnv,simulated
22.55,28.64,8.81,4.64,0.728,325.93,187.6,3840.43,6.19,1,1,0,107,Thailand,Wet,12,2020,0.478,1.0,1,ihhnv,simulated
28.59,20.27,6.51,8.98,3.085,457.72,176.17,2123.16,5.47,1,1,0,180,Thailand,Wet,2,2022,0.532,1.0,1,ihhnv,simulated
34.02,11.15,7.38,5.87,1.42,421.3,76.92,1099.18,23.54,0,0,0,58,Thailand,Dry,2,2021,0.315,0.48,1,ihhnv,simulated
21.19,7.97,6.35,4.79,3.821,208.21,97.16,2410.94,2.19,0,0,0,44,Indonesia,Dry,8,2022,0.699,0.43,1,ihhnv,simulated
28.58,31.01,8.49,9.76,1.168,199.3,36.99,1917.52,11.0,0,0,1,115,Thailand,Wet,11,2019,0.303,0.53,0,ihhnv,simulated
22.12,2.09,7.96,4.82,3.743,53.05,116.4,2130.38,20.6,0,1,1,44,Vietnam,Wet,7,2018,0.583,0.58,1,ihhnv,simulated
29.45,21.29,8.5,8.81,0.701,132.47,155.06,3983.44,8.04,1,0,1,154,Indonesia,Wet,5,2019,0.284,1.0,1,ihhnv,simulated
24.7,11.48,7.37,6.54,1.658,498.24,80.79,4236.1,19.56,1,1,0,160,Philippines,Wet,11,2021,0.321,0.83,1,ihhnv,simulated
27.29,3.03,7.39,5.15,3.959,216.57,151.92,593.19,19.69,0,1,0,116,Philippines,Wet,3,2021,0.513,0.53,0,ihhnv,simulated
33.31,6.32,8.74,9.93,2.581,166.31,154.89,1125.23,0.68,0,1,0,142,India,Dry,6,2018,0.496,0.43,0,ihhnv,simulated
24.47,32.88,8.29,5.27,2.869,41.14,199.29,4060.0,18.48,1,0,0,79,Vietnam,Wet,6,2018,0.608,0.98,1,ihhnv,simulated
31.08,12.4,7.45,5.88,2.68,328.73,19.3,2934.58,14.69,0,0,0,178,Thailand,Dry,5,2023,0.443,0.28,1,ihhnv,simulated
27.48,31.6,8.75,8.62,4.369,463.62,113.0,1004.05,20.75,0,1,1,154,India,Dry,4,2023,0.588,0.58,1,ihhnv,simulated
32.14,3.08,8.04,6.69,2.09,203.67,147.86,2209.1,14.26,0,1,1,57,China,Wet,9,2018,0.433,0.53,0,ihhnv,simulated
20.68,15.45,8.53,6.11,1.168,168.25,103.08,1574.47,17.72,1,0,0,70,Vietnam,Wet,4,2022,0.431,1.0,1,ihhnv,simulated
26.38,33.61,6.91,7.53,1.633,271.86,76.64,1019.16,11.5,1,0,0,84,India,Wet,4,2022,0.362,0.98,1,ihhnv,simulated
21.45,16.75,6.6,4.52,1.713,397.76,54.16,2894.36,29.89,1,1,1,42,Malaysia,Dry,4,2019,0.523,0.73,1,ihhnv,simulated
26.8,5.92,6.31,3.62,4.282,197.64,21.75,1197.72,5.47,0,0,0,156,Malaysia,Dry,8,2022,0.744,0.505,1,ihhnv,simulated
33.95,8.73,7.99,9.64,4.446,283.72,114.14,1267.38,5.89,0,0,0,169,Thailand,Dry,12,2022,0.427,0.48,1,ihhnv,simulated
22.33,31.19,8.02,8.0,0.426,290.22,140.83,4462.25,28.37,1,0,1,145,China,Wet,8,2021,0.201,0.93,0,ihhnv,simulated
28.57,11.67,6.64,8.0,2.802,398.29,111.6,773.9,24.01,0,0,0,147,India,Wet,12,2023,0.521,0.68,1,ihhnv,simulated
23.28,5.78,7.22,6.41,2.01,60.76,119.35,4524.39,8.43,0,0,0,129,Malaysia,Wet,11,2018,0.39,0.63,0,ihhnv,simulated
28.06,6.29,8.13,3.35,1.982,211.22,180.22,2414.84,9.94,1,1,0,93,China,Dry,7,2020,0.547,0.905,1,ihhnv,simulated
31.27,19.29,7.33,9.87,3.121,186.56,53.81,2181.67,21.14,1,0,1,102,Indonesia,Dry,4,2019,0.366,0.88,1,ihhnv,simulated
27.38,2.88,8.86,3.18,2.063,188.62,126.76,2021.08,8.45,1,0,0,45,Indonesia,Wet,6,2018,0.683,1.0,1,ihhnv,simulated
27.53,32.87,6.11,8.56,2.463,387.96,185.72,3719.59,1.73,0,0,0,54,Thailand,Dry,12,2021,0.553,0.63,1,ihhnv,simulated
34.33,3.83,7.81,4.95,3.43,392.91,146.22,1805.71,26.31,0,0,0,174,Thailand,Dry,9,2023,0.553,0.48,0,ihhnv,simulated
31.92,32.23,8.42,8.53,0.737,246.97,166.17,3750.75,13.04,0,1,1,62,China,Wet,4,2021,0.284,0.43,0,ihhnv,simulated
28.73,20.59,8.25,9.94,1.179,276.51,171.27,1840.13,16.55,1,0,1,119,India,Wet,2,2020,0.258,1.0,1,ihhnv,simulated
20.29,4.4,8.02,4.32,4.859,496.06,172.98,4539.95,15.54,1,1,1,177,Vietnam,Dry,9,2021,0.609,0.68,1,ihhnv,simulated
