water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,imnv_outbreak,disease_type,data_source
33.95,34.03,8.49,3.78,1.779,133.16,62.64,4044.81,17.91,0,0,0,117,Indonesia,Wet,5,2022,0.57,0.53,1,imnv,simulated
26.65,30.03,8.4,8.52,0.448,440.71,126.2,2287.03,19.58,1,1,1,138,China,Dry,2,2020,0.249,0.72,1,imnv,simulated
22.03,4.52,8.9,2.81,4.292,56.23,38.56,2963.13,18.14,0,0,1,165,Thailand,Dry,8,2020,0.806,0.38,0,imnv,simulated
30.47,12.71,6.86,5.01,1.854,118.94,100.39,1461.75,24.41,0,0,1,157,Philippines,Wet,8,2022,0.479,0.99,1,imnv,simulated
23.2,2.82,8.21,2.51,1.768,495.57,112.67,4738.59,21.43,1,1,1,143,Indonesia,Wet,7,2019,0.564,0.83,1,imnv,simulated
28.56,17.06,6.15,9.89,3.956,449.33,152.55,447.23,14.76,1,0,1,56,Thailand,Dry,9,2020,0.562,1.0,1,imnv,simulated
29.69,0.74,8.44,5.67,0.837,2.74,90.1,101.89,7.6,0,0,0,108,Vietnam,Dry,8,2023,0.394,0.57,0,imnv,simulated
23.82,14.66,8.36,4.6,3.293,242.02,148.02,3837.69,22.4,1,0,1,77,Vietnam,Wet,12,2018,0.657,0.99,1,imnv,simulated
25.47,16.86,8.52,2.11,0.309,34.88,159.14,3968.92,25.05,1,1,0,127,Vietnam,Wet,6,2023,0.467,1.0,1,imnv,simulated
21.95,2.73,7.15,5.55,2.149,267.85,17.87,2277.38,7.38,0,0,0,73,China,Dry,11,2021,0.445,0.18,1,imnv,simulated
26.13,6.6,7.16,6.05,0.861,321.29,28.47,3304.67,22.64,0,1,0,100,Thailand,Dry,1,2019,0.284,0.16,0,imnv,simulated
25.87,23.35,8.76,3.35,0.387,53.36,21.19,3210.2,22.45,1,0,1,113,Indonesia,Dry,10,2020,0.475,0.81,1,imnv,simulated
25.25,13.43,6.56,6.25,1.677,71.68,170.01,4145.58,3.31,0,1,1,75,Vietnam,Wet,3,2022,0.468,0.89,1,imnv,simulated
20.04,10.35,7.14,5.39,4.719,309.12,149.93,656.27,19.76,0,0,0,31,Vietnam,Dry,2,2021,0.547,0.58,0,imnv,simulated
29.08,32.79,7.34,4.82,1.728,468.86,66.58,301.85,27.01,1,1,1,140,Vietnam,Wet,12,2018,0.391,0.63,0,imnv,simulated
23.84,23.47,7.01,6.48,1.27,223.36,91.81,261.32,22.61,1,0,1,50,Indonesia,Wet,11,2022,0.34,0.93,1,imnv,simulated
31.91,16.22,8.1,3.8,2.502,182.86,34.14,844.89,26.3,1,1,0,30,India,Wet,6,2018,0.585,0.78,0,imnv,simulated
33.72,1.63,6.83,7.85,3.217,360.59,104.27,3771.84,23.32,1,1,0,42,China,Dry,2,2020,0.517,0.69,1,imnv,simulated
23.78,29.99,8.53,2.53,0.841,175.44,193.12,1051.17,9.1,1,0,1,72,Thailand,Dry,11,2020,0.514,0.71,1,imnv,simulated
30.43,7.54,6.92,7.64,2.126,301.79,13.65,4305.38,25.42,0,1,1,90,Thailand,Wet,9,2020,0.412,0.49,0,imnv,simulated
21.77,22.94,8.75,7.58,3.54,408.09,66.16,1279.34,4.03,1,1,1,102,Thailand,Wet,4,2018,0.622,0.64,1,imnv,simulated
28.77,9.3,6.83,3.23,2.792,14.57,95.25,1913.52,13.75,0,0,1,35,Indonesia,Dry,1,2021,0.648,0.83,1,imnv,simulated
23.05,1.92,8.52,8.87,1.652,236.86,172.78,4451.75,18.63,1,1,1,148,Thailand,Dry,11,2020,0.391,0.64,1,imnv,simulated
34.73,15.16,8.28,4.27,2.653,53.4,93.1,1777.34,13.92,0,1,1,108,India,Dry,4,2021,0.616,0.69,0,imnv,simulated
27.32,15.53,7.27,3.63,1.503,89.41,67.54,4848.85,15.96,0,1,0,141,Philippines,Dry,5,2019,0.418,0.52,0,imnv,simulated
20.11,12.31,6.25,5.82,1.905,417.31,24.74,3887.23,7.75,1,0,1,125,Thailand,Wet,2,2022,0.559,0.74,1,imnv,simulated
27.09,34.06,6.01,6.99,0.676,485.4,148.9,1533.16,27.36,1,1,0,142,Vietnam,Wet,7,2018,0.424,0.77,1,imnv,simulated
23.79,32.28,8.92,2.23,0.366,277.1,110.76,2679.72,19.26,1,0,0,160,India,Dry,5,2019,0.536,0.66,1,imnv,simulated
23.19,15.67,8.31,8.99,2.854,449.91,23.54,4453.93,23.85,0,0,0,36,Philippines,Wet,11,2018,0.486,0.49,0,imnv,simulated
33.66,16.24,6.47,5.43,3.266,304.9,17.89,3405.14,12.6,0,0,1,77,Thailand,Dry,10,2020,0.657,0.54,0,imnv,simulated
22.02,1.45,7.29,2.29,0.096,115.63,127.9,1741.65,13.62,0,0,0,105,Malaysia,Wet,4,2020,0.303,0.5,0,imnv,simulated
20.14,16.64,6.53,2.69,3.337,231.13,54.1,1708.45,29.5,0,1,0,108,Malaysia,Wet,7,2018,0.739,0.48,0,imnv,simulated
30.47,10.95,6.9,2.88,1.32,4.64,136.89,1469.84,26.16,0,0,0,44,India,Dry,12,2021,0.484,0.93,1,imnv,simulated
22.52,19.04,6.84,3.96,4.732,59.62,198.63,4421.22,23.95,1,0,0,92,Vietnam,Wet,9,2023,0.645,1.0,1,imnv,simulated
31.9,9.81,7.75,6.21,2.093,456.28,58.25,3410.85,19.52,0,1,1,130,Indonesia,Dry,3,2020,0.401,0.23,0,imnv,simulated
31.02,17.89,7.53,2.27,2.189,344.18,163.47,1555.7,12.22,0,0,1,149,Thailand,Dry,1,2018,0.506,0.82,0,imnv,simulated
21.47,8.69,8.79,9.42,1.583,467.83,39.15,1159.73,4.2,1,0,1,35,India,Wet,7,2022,0.41,0.59,1,imnv,simulated
21.18,32.18,7.39,8.72,2.852,61.53,65.49,4301.61,8.44,0,1,1,107,Indonesia,Dry,7,2021,0.378,0.13,0,imnv,simulated
26.84,0.11,6.31,9.58,0.09,121.65,147.68,1274.74,20.7,1,1,0,122,Thailand,Dry,6,2023,0.222,0.67,0,imnv,simulated
27.69,21.83,6.42,5.67,2.775,333.46,57.77,2211.54,13.28,0,1,1,168,Thailand,Dry,9,2023,0.633,0.54,1,imnv,simulated
24.06,23.26,6.34,7.6,3.947,168.86,64.82,4550.99,7.89,1,0,0,141,Malaysia,Dry,8,2019,0.607,0.79,1,imnv,simulated
30.84,18.18,8.3,3.25,4.469,480.38,83.6,355.32,29.57,1,1,1,52,China,Wet,12,2018,0.692,1.0,1,imnv,simulated
26.5,22.41,8.25,5.47,2.524,2.44,55.05,4601.49,29.45,1,0,0,98,Philippines,Dry,11,2018,0.556,0.79,0,imnv,simulated
33.69,33.36,8.75,8.63,3.385,295.64,93.37,1283.25,19.67,0,1,0,46,India,Wet,6,2021,0.587,0.59,1,imnv,simulated
31.76,23.14,6.88,8.98,4.57,199.66,115.58,4019.03,16.29,0,1,1,86,Indonesia,Dry,11,2018,0.471,0.69,1,imnv,simulated
32.18,8.56,7.87,3.44,0.195,275.67,64.73,4698.6,4.66,0,1,0,67,Philippines,Wet,6,2019,0.302,0.25,0,imnv,simulated
21.9,27.38,6.01,6.22,3.079,240.87,148.21,4529.1,21.37,0,0,1,159,Indonesia,Wet,9,2019,0.708,0.79,1,imnv,simulated
22.59,15.96,8.05,4.2,0.435,350.64,145.62,1777.69,1.96,1,1,1,152,China,Dry,10,2022,0.333,0.67,1,imnv,simulated
28.46,10.0,8.24,4.11,1.302,453.37,24.8,4573.75,17.54,0,0,1,133,Thailand,Wet,2,2022,0.464,0.74,1,imnv,simulated
30.35,8.24,8.77,7.71,3.225,12.55,89.22,4761.51,25.87,0,1,0,173,Philippines,Dry,10,2023,0.621,0.59,0,imnv,simulated
21.8,30.16,8.06,3.44,0.521,444.87,14.49,766.96,16.21,1,0,1,154,India,Dry,5,2021,0.37,0.46,1,imnv,simulated
30.08,2.6,7.32,7.11,4.868,207.43,190.61,3218.64,17.38,1,1,0,45,China,Wet,1,2018,0.46,0.83,0,imnv,simulated
31.2,7.42,6.03,4.78,3.013,341.41,29.28,3532.32,9.78,0,0,1,123,Vietnam,Dry,7,2018,0.752,0.39,1,imnv,simulated
21.77,13.4,7.52,6.4,0.7,426.79,133.25,2186.9,9.47,1,1,1,106,India,Dry,8,2022,0.201,0.61,0,imnv,simulated
27.98,17.88,7.3,2.55,0.815,477.89,100.14,403.6,10.08,1,0,0,50,Philippines,Dry,2,2021,0.372,0.95,1,imnv,simulated
28.82,1.26,6.19,3.86,0.868,54.6,104.82,3017.67,13.07,0,0,1,52,India,Dry,8,2023,0.519,0.71,1,imnv,simulated
31.24,1.03,6.45,9.17,4.073,175.98,150.42,1512.68,26.69,1,0,1,85,Thailand,Dry,6,2021,0.536,0.84,1,imnv,simulated
21.84,11.36,6.33,7.23,2.483,176.22,135.27,537.17,0.68,0,1,1,65,Malaysia,Dry,7,2020,0.563,0.59,0,imnv,simulated
33.65,31.09,8.08,4.2,4.035,12.47,169.9,3706.75,27.7,1,0,0,54,Philippines,Dry,11,2018,0.623,0.79,1,imnv,simulated
20.71,26.32,7.56,8.08,2.622,381.65,112.69,3404.45,13.1,0,1,1,39,Indonesia,Dry,2,2019,0.365,0.53,1,imnv,simulated
29.13,13.35,8.31,6.75,4.754,312.42,88.33,275.05,14.25,1,0,1,54,Malaysia,Wet,11,2019,0.577,1.0,1,imnv,simulated
30.91,24.59,8.9,4.43,4.054,108.15,71.65,2600.55,5.43,1,1,1,75,Philippines,Wet,5,2021,0.752,1.0,1,imnv,simulated
22.08,9.4,8.91,3.14,2.261,455.8,81.48,2706.54,26.34,1,0,0,162,Indonesia,Wet,6,2020,0.715,0.88,0,imnv,simulated
21.96,5.85,8.23,8.67,3.244,460.66,56.67,3652.16,0.3,0,0,1,72,China,Dry,5,2019,0.499,0.29,0,imnv,simulated
20.3,7.84,6.97,5.07,0.579,13.51,158.87,764.63,2.49,0,0,0,49,Malaysia,Dry,8,2021,0.317,0.37,0,imnv,simulated
32.5,25.91,7.02,2.6,0.685,111.69,170.81,3664.01,29.28,1,0,0,123,India,Wet,6,2019,0.403,0.95,1,imnv,simulated
21.26,32.75,7.3,2.03,2.91,228.95,101.93,1723.39,6.8,0,1,0,37,Vietnam,Wet,7,2023,0.622,0.52,1,imnv,simulated
30.98,14.82,8.38,5.29,4.804,309.36,144.35,4790.92,25.65,0,1,0,58,China,Wet,5,2019,0.637,0.84,1,imnv,simulated
28.71,19.97,6.93,7.4,2.316,9.89,173.05,200.79,14.57,0,1,0,46,India,Dry,4,2018,0.439,0.74,0,imnv,simulated
25.31,1.7,7.14,6.39,4.75,135.61,129.35,1974.53,8.68,0,1,1,62,Indonesia,Dry,1,2022,0.514,0.58,1,imnv,simulated
20.08,19.24,7.07,6.73,2.534,275.11,135.78,641.02,1.03,1,1,1,68,Vietnam,Wet,2,2019,0.462,0.83,1,imnv,simulated
21.47,26.64,8.63,9.28,4.386,382.28,28.83,3999.65,16.36,1,1,1,86,Indonesia,Dry,4,2023,0.546,0.54,0,imnv,simulated
21.23,10.04,8.11,5.67,2.455,293.21,101.48,272.75,28.55,1,1,0,126,Vietnam,Wet,9,2018,0.519,0.84,1,imnv,simulated
23.58,29.43,7.62,2.75,0.013,99.75,49.06,1636.53,2.6,1,0,1,146,Indonesia,Dry,8,2023,0.263,0.4,1,imnv,simulated
24.7,11.16,6.61,2.39,2.222,19.97,158.2,4443.03,27.65,0,1,1,165,Philippines,Wet,8,2021,0.649,0.98,1,imnv,simulated
27.14,10.97,7.7,2.86,0.5,447.45,190.0,4513.76,12.19,0,1,1,33,Indonesia,Dry,2,2022,0.327,0.7,1,imnv,simulated
27.58,25.67,6.79,2.34,4.46,16.24,41.61,3888.34,13.3,0,1,0,128,Indonesia,Dry,2,2020,0.707,0.58,1,imnv,simulated
34.29,33.81,8.85,3.78,1.736,489.83,127.46,3347.95,8.12,0,1,0,112,Philippines,Dry,11,2023,0.625,0.58,0,imnv,simulated
28.94,22.72,7.09,6.94,4.81,261.41,117.57,3136.57,10.57,1,0,1,34,Vietnam,Dry,9,2020,0.504,1.0,1,imnv,simulated
34.92,7.22,6.68,2.31,2.484,103.57,68.3,4054.44,25.68,0,1,1,97,Thailand,Dry,8,2021,0.669,0.38,1,imnv,simulated
28.08,29.49,7.1,9.06,1.352,101.11,48.02,586.94,24.04,0,1,1,74,Philippines,Wet,1,2018,0.248,0.43,1,imnv,simulated
21.01,25.58,7.02,7.56,3.113,10.39,170.57,2794.88,22.96,1,0,1,128,Malaysia,Dry,11,2018,0.495,0.83,1,imnv,simulated
22.99,10.85,8.15,2.8,3.049,74.75,178.6,2781.02,16.74,0,0,0,158,Vietnam,Wet,3,2019,0.682,0.83,1,imnv,simulated
32.2,9.32,6.89,2.14,0.13,93.93,17.07,3837.28,9.15,1,1,1,39,Philippines,Dry,12,2018,0.378,0.46,1,imnv,simulated
25.02,6.88,8.91,9.78,1.096,200.16,103.44,4692.18,3.61,0,1,1,164,Indonesia,Dry,11,2023,0.364,0.64,0,imnv,simulated
31.56,8.71,6.1,7.49,3.195,310.59,172.36,4044.47,21.53,0,1,0,118,Malaysia,Dry,7,2020,0.65,0.49,1,imnv,simulated
24.82,2.3,7.67,7.4,0.033,46.99,40.46,4140.93,15.18,1,1,0,31,India,Wet,5,2021,0.119,0.46,0,imnv,simulated
23.05,30.38,6.76,6.61,4.782,255.78,192.08,821.83,23.08,1,1,0,145,Vietnam,Wet,6,2021,0.57,0.69,1,imnv,simulated
33.42,34.81,8.81,2.78,4.369,259.55,166.34,2181.59,25.78,1,1,1,160,Malaysia,Wet,11,2020,0.792,0.93,1,imnv,simulated
22.2,8.07,7.65,7.26,3.613,431.09,184.51,3632.17,15.69,1,1,1,168,Indonesia,Dry,1,2019,0.45,0.58,1,imnv,simulated
34.17,6.87,8.09,6.67,2.805,243.1,151.11,4131.93,8.81,0,1,0,132,Thailand,Dry,10,2020,0.521,0.49,0,imnv,simulated
26.24,30.98,6.28,4.02,1.325,418.28,18.87,3625.31,15.3,0,1,1,119,Vietnam,Dry,5,2021,0.55,0.39,0,imnv,simulated
34.62,25.53,7.63,8.2,1.157,117.5,178.86,4040.58,0.22,0,1,0,77,Thailand,Dry,11,2023,0.21,0.58,1,imnv,simulated
30.83,20.0,7.89,5.59,1.447,397.99,103.98,3757.13,6.14,1,1,0,161,Vietnam,Wet,3,2021,0.373,0.98,1,imnv,simulated
20.33,8.64,7.27,8.41,3.317,212.57,12.34,2553.64,27.86,0,0,0,92,China,Dry,4,2023,0.425,0.18,1,imnv,simulated
26.16,28.64,6.23,3.81,3.11,303.35,130.71,1099.86,22.88,1,1,1,177,Malaysia,Wet,1,2018,0.751,1.0,1,imnv,simulated
33.88,0.97,6.26,2.25,0.407,479.79,47.32,3597.37,6.91,0,1,1,143,China,Wet,5,2021,0.51,0.36,0,imnv,simulated
29.06,17.15,6.99,3.15,4.657,10.04,195.36,3518.11,1.04,0,1,1,127,India,Dry,9,2021,0.647,0.88,1,imnv,simulated
30.64,0.56,7.45,6.59,1.509,161.4,121.69,109.11,0.21,1,1,1,85,Vietnam,Wet,2,2021,0.29,0.88,1,imnv,simulated
25.72,30.05,8.22,5.47,4.002,464.23,199.61,1133.58,0.42,1,1,1,94,Malaysia,Dry,9,2022,0.604,0.84,1,imnv,simulated
22.36,10.69,7.94,4.61,0.771,17.16,24.3,3742.12,22.4,1,0,1,117,Vietnam,Wet,11,2022,0.339,0.56,0,imnv,simulated
30.22,29.73,6.54,5.17,3.528,235.52,155.42,3756.16,0.79,0,1,0,103,India,Wet,6,2019,0.654,0.69,1,imnv,simulated
24.22,21.24,8.4,5.51,1.856,291.17,169.86,1307.02,10.38,1,1,0,121,Philippines,Dry,2,2018,0.506,0.94,1,imnv,simulated
31.56,19.59,7.57,6.4,0.51,329.54,22.37,3777.1,20.33,1,0,1,101,Philippines,Wet,10,2021,0.188,0.66,0,imnv,simulated
21.51,19.68,8.81,6.51,4.298,352.6,192.37,3678.45,17.43,1,0,1,107,Vietnam,Dry,6,2020,0.668,0.89,1,imnv,simulated
22.1,14.81,6.29,8.98,2.736,351.15,183.42,2603.63,18.39,0,0,0,47,Vietnam,Wet,12,2018,0.54,0.74,0,imnv,simulated
20.36,9.97,6.25,6.24,3.322,142.22,64.37,2584.01,24.82,0,1,0,164,Thailand,Dry,2,2023,0.667,0.14,0,imnv,simulated
25.4,21.09,7.46,3.0,0.77,288.12,119.94,1043.62,20.83,0,0,1,38,Vietnam,Dry,9,2020,0.326,0.8,0,imnv,simulated
26.03,28.1,8.85,7.03,1.901,483.42,21.73,1178.62,16.64,1,0,0,143,Indonesia,Wet,4,2020,0.535,0.74,0,imnv,simulated
28.55,17.18,6.86,4.05,0.552,105.72,22.67,2371.62,0.55,0,0,1,46,India,Wet,11,2020,0.366,0.62,0,imnv,simulated
31.4,14.69,7.41,6.07,0.325,29.85,39.22,3451.72,17.23,1,1,0,136,Indonesia,Dry,1,2022,0.182,0.41,1,imnv,simulated
27.19,14.65,6.48,8.7,4.413,113.43,198.1,1119.43,7.8,0,0,0,129,Indonesia,Wet,6,2019,0.547,0.94,1,imnv,simulated
33.94,29.21,8.13,4.39,2.557,113.18,58.62,3714.68,9.17,1,0,0,34,Malaysia,Dry,7,2020,0.576,0.54,1,imnv,simulated
20.01,12.37,6.29,9.52,3.385,114.32,25.63,3384.43,27.46,1,0,1,32,Malaysia,Dry,2,2020,0.551,0.64,1,imnv,simulated
33.74,17.5,8.5,5.34,3.887,193.09,165.67,3936.24,10.64,1,0,1,126,Malaysia,Wet,5,2023,0.655,1.0,1,imnv,simulated
29.44,34.85,6.39,5.95,2.956,370.27,29.29,4331.72,8.96,1,0,0,44,Philippines,Wet,8,2018,0.648,0.74,1,imnv,simulated
25.73,26.75,7.96,5.42,3.846,299.83,78.39,2759.23,21.75,1,0,1,36,Vietnam,Wet,1,2023,0.563,1.0,1,imnv,simulated
28.43,7.52,8.45,3.03,2.466,254.3,157.88,1598.34,2.19,0,1,1,132,Thailand,Wet,8,2019,0.665,0.83,1,imnv,simulated
20.64,29.07,7.17,8.73,3.39,446.67,152.74,280.54,23.65,1,0,1,179,Vietnam,Dry,8,2022,0.431,0.68,1,imnv,simulated
24.21,28.26,7.51,3.9,4.764,193.72,29.18,3035.97,29.67,1,0,0,68,Indonesia,Dry,11,2018,0.538,0.67,1,imnv,simulated
23.86,29.14,6.38,8.86,4.291,103.62,174.45,2545.77,0.49,1,0,0,92,Indonesia,Wet,5,2018,0.558,0.79,1,imnv,simulated
27.69,17.21,8.23,4.8,0.119,172.79,178.63,3170.27,6.32,0,0,1,51,Vietnam,Wet,4,2020,0.308,0.87,1,imnv,simulated
20.65,10.85,6.04,9.34,3.181,44.27,122.71,3418.89,21.32,0,0,1,169,Philippines,Dry,9,2023,0.599,0.69,1,imnv,simulated
29.48,21.86,7.58,9.75,1.204,117.02,86.53,1661.49,18.41,0,1,0,64,Indonesia,Dry,1,2021,0.155,0.68,1,imnv,simulated
33.92,11.74,6.92,6.36,4.298,470.9,151.32,130.24,21.16,0,0,1,55,Malaysia,Dry,8,2022,0.551,0.79,1,imnv,simulated
32.4,14.44,6.64,9.68,0.606,115.43,118.74,2289.16,10.17,0,0,0,111,Indonesia,Wet,2,2023,0.221,0.72,0,imnv,simulated
32.18,33.12,8.99,8.41,0.675,230.6,11.06,3079.06,23.04,0,0,1,83,Philippines,Dry,9,2018,0.376,0.27,0,imnv,simulated
33.72,23.36,7.08,6.78,1.792,244.57,93.75,2975.29,21.58,0,0,0,132,China,Wet,5,2022,0.376,0.78,1,imnv,simulated
33.15,14.28,6.8,9.46,4.284,394.69,25.76,1993.77,20.85,0,0,1,105,Philippines,Dry,11,2019,0.468,0.54,1,imnv,simulated
30.9,27.38,7.06,8.44,3.13,46.57,118.66,568.58,6.94,1,0,0,156,China,Wet,10,2022,0.459,1.0,1,imnv,simulated
20.63,26.52,6.64,9.93,2.743,320.35,163.09,1875.35,18.37,0,1,0,90,Vietnam,Wet,3,2023,0.45,0.64,1,imnv,simulated
33.21,21.98,7.62,4.23,0.513,107.23,13.78,2296.88,24.93,1,0,1,52,Thailand,Dry,10,2020,0.269,0.56,1,imnv,simulated
31.49,22.49,6.59,9.12,3.631,458.77,23.44,1368.07,27.81,0,1,1,32,Thailand,Wet,11,2020,0.514,0.54,1,imnv,simulated
27.71,4.68,8.78,4.94,3.873,193.16,128.81,1548.37,5.1,1,0,0,163,Indonesia,Dry,3,2018,0.715,0.89,1,imnv,simulated
25.46,34.76,7.15,6.19,4.184,87.64,34.54,3165.16,25.35,1,0,1,159,Indonesia,Wet,10,2019,0.519,0.73,1,imnv,simulated
31.85,8.36,8.54,4.16,0.214,164.74,83.91,1571.01,14.69,0,0,1,38,Malaysia,Dry,9,2019,0.392,0.52,0,imnv,simulated
29.38,34.95,8.03,8.2,0.814,64.81,179.87,594.93,29.75,1,1,1,179,Thailand,Wet,4,2018,0.239,0.82,1,imnv,simulated
23.2,18.58,6.53,2.21,4.284,231.82,83.63,3815.53,4.36,1,1,1,172,India,Wet,5,2022,0.755,0.98,1,imnv,simulated
25.91,16.68,7.78,8.62,3.432,37.21,71.17,150.6,9.13,1,0,1,89,Indonesia,Wet,8,2020,0.426,1.0,1,imnv,simulated
25.89,24.13,7.06,3.93,0.155,178.49,67.57,2136.81,15.08,0,0,0,174,Thailand,Dry,9,2019,0.293,0.5,0,imnv,simulated
22.87,25.16,6.07,6.47,4.758,167.95,149.31,1742.72,22.72,1,0,1,42,Indonesia,Wet,2,2019,0.689,0.99,1,imnv,simulated
30.35,21.31,6.3,4.8,2.053,488.71,151.36,1266.37,7.64,1,1,1,141,Vietnam,Wet,1,2018,0.601,1.0,1,imnv,simulated
26.65,4.84,6.13,4.26,3.76,489.05,141.51,2103.84,25.14,0,0,1,103,Philippines,Dry,1,2020,0.753,0.74,1,imnv,simulated
34.01,2.27,6.57,9.1,0.784,352.48,122.6,3867.34,7.23,1,0,1,81,China,Dry,12,2023,0.272,0.72,0,imnv,simulated
25.49,25.14,6.64,2.36,0.233,17.02,80.99,2316.1,14.64,1,1,1,140,China,Wet,10,2022,0.424,1.0,1,imnv,simulated
27.95,1.13,7.81,4.74,0.801,272.2,75.24,4871.26,4.15,1,1,0,154,India,Dry,9,2019,0.316,0.61,0,imnv,simulated
33.48,4.87,8.09,4.01,4.993,265.17,180.02,4607.22,1.0,0,0,0,110,China,Wet,4,2018,0.631,0.69,1,imnv,simulated
21.39,6.53,7.11,6.33,1.56,463.87,27.78,1074.71,15.92,1,1,1,88,Indonesia,Wet,11,2022,0.361,0.43,0,imnv,simulated
29.81,33.82,7.26,6.19,3.095,486.95,102.3,2091.64,5.4,1,1,1,60,Malaysia,Wet,11,2020,0.5,0.88,1,imnv,simulated
33.41,15.98,6.71,7.22,4.566,104.3,159.42,2746.49,25.88,0,0,0,45,Philippines,Wet,11,2023,0.558,0.84,1,imnv,simulated
29.89,18.94,8.85,9.06,1.913,275.67,136.84,2804.35,14.81,1,0,0,111,India,Wet,6,2020,0.469,1.0,1,imnv,simulated
22.35,6.73,6.5,7.64,3.346,202.52,181.64,3184.06,2.24,1,0,0,131,Thailand,Wet,4,2018,0.579,0.79,1,imnv,simulated
20.51,21.59,7.35,3.26,4.149,312.71,44.76,394.88,9.84,0,1,0,89,Thailand,Wet,6,2022,0.583,0.42,1,imnv,simulated
24.56,11.83,6.05,4.51,3.734,183.24,140.36,1452.77,23.87,0,0,0,133,Thailand,Dry,6,2018,0.758,0.84,1,imnv,simulated
25.14,16.48,8.05,9.96,0.176,278.53,55.57,3219.06,4.39,0,1,0,35,China,Wet,9,2020,0.113,0.47,1,imnv,simulated
26.56,16.03,8.13,9.53,0.65,177.25,132.29,4890.07,8.04,0,0,0,158,Malaysia,Dry,7,2019,0.193,0.72,0,imnv,simulated
22.05,12.33,6.82,7.0,3.969,239.5,139.32,3445.32,7.23,0,1,1,34,Indonesia,Wet,4,2022,0.547,0.69,1,imnv,simulated
27.71,12.71,7.25,8.08,3.848,483.0,100.23,348.44,24.8,1,1,1,72,India,Wet,3,2019,0.439,1.0,1,imnv,simulated
32.92,4.49,8.25,7.26,2.791,80.04,46.76,1319.02,11.09,0,1,1,107,Indonesia,Wet,3,2021,0.526,0.39,0,imnv,simulated
22.2,10.71,8.79,2.79,2.529,464.3,43.09,2671.43,18.47,1,1,0,111,Philippines,Wet,5,2022,0.736,0.68,0,imnv,simulated
31.07,19.46,7.46,5.63,2.237,341.49,114.62,1558.37,1.51,0,0,1,49,Malaysia,Wet,5,2018,0.401,0.83,1,imnv,simulated
27.98,30.09,6.84,5.18,0.227,129.69,69.7,1178.05,12.72,0,1,1,63,Malaysia,Dry,6,2019,0.296,0.27,1,imnv,simulated
30.75,31.59,6.38,6.41,4.854,418.01,96.01,4835.29,10.96,1,1,1,168,Philippines,Dry,7,2022,0.64,0.84,1,imnv,simulated
20.94,23.8,7.97,9.28,3.696,260.23,138.24,3513.05,13.52,1,0,1,156,Thailand,Wet,3,2019,0.436,0.93,1,imnv,simulated
23.6,23.58,6.01,8.37,4.16,55.07,168.62,2740.35,15.77,1,0,1,81,Vietnam,Dry,12,2019,0.636,0.89,1,imnv,simulated
30.9,11.77,8.46,9.3,4.961,7.15,184.82,4415.91,0.12,0,1,0,117,Malaysia,Wet,5,2019,0.517,0.84,1,imnv,simulated
28.46,18.87,6.22,7.01,0.159,332.73,89.69,1076.39,18.84,1,1,1,160,Thailand,Dry,9,2019,0.331,0.87,1,imnv,simulated
25.5,27.73,8.89,2.32,3.044,416.84,28.0,3037.92,24.5,1,0,0,142,Thailand,Wet,10,2018,0.821,0.98,1,imnv,simulated
25.47,23.01,8.73,6.98,4.33,288.1,193.09,3101.1,16.52,0,1,0,148,Malaysia,Wet,7,2021,0.639,0.84,1,imnv,simulated
32.35,29.03,6.7,2.84,2.757,432.53,48.35,4576.35,11.24,1,0,1,40,Philippines,Wet,11,2019,0.678,0.78,1,imnv,simulated
25.61,31.91,8.95,3.34,3.67,47.43,34.62,371.35,21.96,0,1,1,178,Philippines,Dry,5,2021,0.797,0.48,0,imnv,simulated
24.41,15.75,8.19,4.7,1.048,7.56,39.42,1006.0,23.95,0,0,1,121,India,Wet,4,2020,0.408,0.74,0,imnv,simulated
30.95,6.62,8.93,6.13,0.191,157.8,124.86,2747.67,19.86,1,0,0,132,China,Dry,6,2021,0.389,0.77,1,imnv,simulated
21.94,34.07,7.02,4.56,0.141,470.31,151.72,3281.76,7.62,1,1,0,105,India,Dry,7,2020,0.277,0.41,0,imnv,simulated
21.88,26.36,6.28,7.19,4.815,453.47,112.2,3882.53,12.26,1,1,0,132,Thailand,Wet,6,2020,0.63,0.84,1,imnv,simulated
32.07,20.49,6.96,8.32,2.056,449.33,173.56,4430.1,12.72,0,0,1,148,India,Dry,11,2021,0.374,0.79,0,imnv,simulated
24.54,16.45,8.02,8.78,1.041,171.61,83.91,4923.13,26.74,1,1,1,97,Malaysia,Dry,6,2022,0.243,0.99,1,imnv,simulated
28.97,27.48,6.15,7.1,4.07,495.72,119.58,2485.7,25.08,1,1,0,97,Thailand,Wet,12,2019,0.655,1.0,1,imnv,simulated
33.16,28.54,6.03,9.35,1.684,446.3,89.54,4480.08,23.37,1,1,0,88,Indonesia,Wet,7,2018,0.454,0.79,0,imnv,simulated
22.6,0.89,6.93,7.17,1.641,168.25,58.51,1187.34,2.9,1,1,0,56,China,Wet,11,2021,0.372,0.44,1,imnv,simulated
24.11,26.48,6.81,4.34,2.59,395.77,43.43,2798.01,28.47,1,1,1,148,China,Dry,6,2020,0.591,0.74,1,imnv,simulated
