water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,ems_ahpnd_outbreak,disease_type,data_source
22.2,32.72,8.2,5.89,2.773,36.65,121.33,3429.86,4.09,0,0,1,161,Malaysia,Wet,5,2021,0.562,0.81,1,ems_ahpnd,simulated
27.49,8.68,7.1,5.54,1.935,337.96,79.4,4273.43,13.77,0,0,0,85,Indonesia,Wet,10,2023,0.43,0.53,1,ems_ahpnd,simulated
28.42,16.44,6.96,8.35,4.584,156.15,52.63,1106.98,27.27,0,1,1,49,Vietnam,Wet,3,2022,0.478,0.91,1,ems_ahpnd,simulated
23.53,23.15,6.44,7.69,3.542,490.39,10.73,2635.3,8.79,1,1,0,150,Vietnam,Wet,1,2022,0.587,0.61,0,ems_ahpnd,simulated
21.63,16.72,7.86,5.87,3.906,244.07,124.94,208.62,23.96,0,1,0,155,India,Dry,6,2018,0.531,0.63,0,ems_ahpnd,simulated
22.43,11.25,6.04,7.07,4.79,484.33,90.87,4271.33,24.81,0,0,1,44,China,Wet,3,2019,0.674,0.66,0,ems_ahpnd,simulated
22.91,6.02,7.52,2.76,4.211,368.17,120.47,4102.35,16.89,0,0,0,84,Thailand,Wet,7,2019,0.578,0.95,1,ems_ahpnd,simulated
31.97,27.11,8.11,5.66,0.548,219.82,191.65,2214.79,29.15,1,0,1,74,India,Wet,2,2021,0.307,1.0,1,ems_ahpnd,simulated
20.96,27.83,6.52,7.31,1.818,246.49,20.32,1154.51,4.85,0,0,1,48,Malaysia,Dry,6,2018,0.455,0.41,1,ems_ahpnd,simulated
29.32,15.55,7.95,2.15,4.219,377.3,97.15,635.35,12.86,0,1,0,171,China,Wet,7,2019,0.67,0.9,1,ems_ahpnd,simulated
26.21,3.23,7.34,8.75,0.047,150.12,76.23,4905.1,3.39,0,1,0,62,Malaysia,Wet,8,2022,0.074,0.12,0,ems_ahpnd,simulated
27.05,3.72,6.8,7.42,4.869,251.1,101.97,4547.44,20.72,0,1,0,67,Malaysia,Wet,9,2022,0.536,0.66,1,ems_ahpnd,simulated
30.77,19.72,7.69,6.73,4.437,332.71,50.65,2557.27,27.18,1,0,0,110,Thailand,Dry,3,2023,0.474,1.0,1,ems_ahpnd,simulated
25.86,34.81,7.76,2.53,0.675,355.89,101.05,1644.78,19.75,1,0,0,155,India,Wet,3,2019,0.367,0.89,1,ems_ahpnd,simulated
32.69,10.75,8.94,5.49,2.076,225.09,50.23,526.19,27.73,0,1,0,154,Malaysia,Wet,5,2019,0.621,0.86,1,ems_ahpnd,simulated
33.88,2.53,8.23,7.98,0.709,362.94,86.16,1371.12,15.86,1,1,0,110,India,Wet,4,2018,0.268,0.8,1,ems_ahpnd,simulated
20.35,14.06,8.73,2.35,0.767,350.87,104.24,3115.14,10.01,0,1,1,31,Philippines,Dry,11,2018,0.545,0.72,1,ems_ahpnd,simulated
27.8,14.08,6.22,9.07,3.133,432.74,168.24,1885.84,0.04,0,1,0,67,India,Dry,8,2019,0.578,0.71,1,ems_ahpnd,simulated
25.03,25.84,7.89,3.68,4.774,359.99,11.91,875.92,16.8,1,0,1,44,India,Dry,6,2021,0.609,0.7,1,ems_ahpnd,simulated
34.77,25.09,7.58,8.78,0.272,72.12,152.86,2408.18,23.77,0,1,1,108,Thailand,Dry,8,2021,0.084,0.72,0,ems_ahpnd,simulated
21.59,18.37,7.49,4.55,0.656,362.72,130.29,2527.62,8.2,0,1,1,34,India,Wet,7,2021,0.256,0.62,1,ems_ahpnd,simulated
28.67,21.91,8.6,6.58,0.479,277.47,32.8,2031.9,4.99,1,0,1,80,India,Wet,12,2020,0.351,0.95,1,ems_ahpnd,simulated
28.86,2.61,8.82,5.41,0.252,88.54,36.22,2192.38,29.36,1,1,1,70,India,Wet,5,2019,0.401,0.85,1,ems_ahpnd,simulated
24.17,25.11,8.24,9.12,3.939,495.17,22.36,1579.89,20.32,0,1,1,172,India,Dry,7,2020,0.486,0.31,0,ems_ahpnd,simulated
29.85,33.84,8.75,7.54,4.239,111.16,139.2,2737.67,22.52,1,1,0,73,Vietnam,Wet,8,2021,0.624,1.0,1,ems_ahpnd,simulated
23.76,10.79,7.42,2.57,1.935,148.29,22.08,4487.14,1.55,0,0,1,65,Malaysia,Dry,12,2020,0.476,0.6,0,ems_ahpnd,simulated
29.52,3.53,6.55,2.25,1.089,41.93,25.81,995.32,21.15,0,1,1,88,Indonesia,Dry,3,2023,0.538,0.78,1,ems_ahpnd,simulated
24.32,5.76,7.27,5.23,0.889,328.53,90.89,4476.22,11.76,0,0,0,161,Philippines,Wet,2,2020,0.296,0.37,1,ems_ahpnd,simulated
21.16,4.17,6.39,2.72,0.169,390.83,176.74,4321.1,10.06,1,0,1,144,Malaysia,Dry,5,2023,0.446,0.92,1,ems_ahpnd,simulated
20.78,32.11,6.41,6.17,2.359,145.12,92.04,4712.08,0.64,0,1,1,69,India,Dry,12,2020,0.571,0.31,0,ems_ahpnd,simulated
34.54,25.94,8.88,8.65,3.669,192.24,198.68,4347.03,14.59,0,0,0,72,Vietnam,Dry,5,2020,0.608,1.0,1,ems_ahpnd,simulated
26.09,8.01,7.27,2.27,3.042,183.79,184.97,1782.81,29.7,1,1,0,135,Indonesia,Wet,1,2018,0.629,1.0,1,ems_ahpnd,simulated
22.09,24.49,6.85,9.67,4.397,399.75,128.13,259.39,27.95,0,0,1,41,Malaysia,Wet,10,2019,0.453,0.81,1,ems_ahpnd,simulated
28.48,11.43,8.35,7.99,2.168,97.38,27.68,3985.43,0.25,0,0,1,96,Malaysia,Dry,3,2018,0.45,0.91,0,ems_ahpnd,simulated
29.29,32.5,8.78,8.23,0.182,346.8,104.26,4235.77,9.84,0,1,1,114,India,Dry,4,2023,0.293,0.8,1,ems_ahpnd,simulated
24.26,14.56,8.68,8.78,3.52,31.48,63.58,1752.16,15.31,1,0,1,60,Philippines,Dry,6,2022,0.571,0.81,1,ems_ahpnd,simulated
31.59,2.14,7.13,8.82,4.107,194.88,174.49,2088.47,24.73,1,0,0,89,Thailand,Wet,1,2019,0.434,1.0,1,ems_ahpnd,simulated
32.19,8.36,6.0,9.59,1.382,242.02,101.28,3356.13,22.37,1,0,1,105,Thailand,Dry,1,2022,0.417,1.0,1,ems_ahpnd,simulated
29.34,33.17,6.02,7.25,4.484,307.04,92.44,938.41,8.51,1,1,0,117,China,Wet,4,2018,0.672,0.96,1,ems_ahpnd,simulated
34.82,27.75,6.28,8.46,0.384,25.02,54.32,3170.82,10.28,1,0,1,166,Vietnam,Dry,5,2023,0.297,0.85,1,ems_ahpnd,simulated
34.65,8.55,7.46,5.93,0.294,104.06,180.96,4793.43,6.26,0,1,0,126,Philippines,Dry,11,2020,0.175,0.82,1,ems_ahpnd,simulated
20.96,12.74,7.07,4.15,0.507,199.65,188.25,2214.25,25.26,0,0,0,118,Indonesia,Dry,7,2023,0.323,0.57,1,ems_ahpnd,simulated
25.55,9.66,6.42,8.84,2.79,228.05,74.41,3836.17,29.6,0,0,0,45,Philippines,Dry,3,2023,0.529,0.51,1,ems_ahpnd,simulated
31.62,3.2,7.42,4.94,3.518,214.52,103.23,651.97,14.51,1,0,0,56,Indonesia,Dry,12,2018,0.515,1.0,1,ems_ahpnd,simulated
28.7,21.91,8.46,7.97,4.427,209.91,119.78,2526.92,14.1,1,1,0,89,Thailand,Dry,11,2019,0.561,1.0,1,ems_ahpnd,simulated
28.08,26.95,7.56,8.16,0.972,297.54,29.08,1203.64,20.14,1,1,1,145,Indonesia,Wet,8,2019,0.179,0.77,0,ems_ahpnd,simulated
27.34,21.26,6.76,3.25,1.836,104.2,157.37,432.83,0.86,0,0,0,46,China,Dry,5,2020,0.552,0.78,1,ems_ahpnd,simulated
22.88,32.32,6.93,8.73,0.284,69.0,145.76,602.95,7.65,1,0,0,123,Indonesia,Dry,8,2019,0.169,0.75,1,ems_ahpnd,simulated
29.36,34.12,6.03,4.42,0.391,52.77,138.08,1985.92,18.25,1,0,0,159,Indonesia,Wet,9,2019,0.474,1.0,1,ems_ahpnd,simulated
22.48,20.03,6.37,7.02,2.169,28.6,61.21,158.6,20.64,0,0,1,168,Malaysia,Wet,2,2018,0.529,0.51,1,ems_ahpnd,simulated
21.14,12.87,6.26,8.89,3.232,443.3,199.33,4817.8,8.49,0,0,0,111,Indonesia,Dry,2,2023,0.577,0.81,0,ems_ahpnd,simulated
30.06,4.45,8.14,5.34,2.916,92.89,39.55,909.75,19.03,1,0,0,158,Philippines,Dry,8,2020,0.586,0.96,1,ems_ahpnd,simulated
24.2,21.77,6.96,7.68,0.938,424.24,47.85,2417.37,19.37,0,0,1,143,Thailand,Wet,9,2020,0.272,0.35,1,ems_ahpnd,simulated
31.4,4.26,7.08,4.29,3.365,67.18,17.59,1779.7,15.1,1,1,1,168,Philippines,Wet,10,2022,0.594,0.93,1,ems_ahpnd,simulated
33.53,22.26,7.7,9.31,1.099,133.9,97.25,4671.35,8.21,1,1,0,56,Thailand,Dry,1,2019,0.178,0.78,0,ems_ahpnd,simulated
32.3,5.07,8.51,2.66,0.932,427.55,156.22,595.88,27.55,1,1,0,121,Thailand,Wet,11,2019,0.517,1.0,1,ems_ahpnd,simulated
20.45,27.77,7.99,6.14,4.075,109.24,27.9,2241.64,27.96,0,0,0,44,India,Wet,9,2022,0.544,0.38,0,ems_ahpnd,simulated
29.8,16.77,8.7,4.85,2.614,18.55,158.83,4375.1,24.26,0,0,1,134,India,Wet,11,2022,0.662,1.0,1,ems_ahpnd,simulated
32.72,21.77,8.85,5.02,0.73,437.95,156.41,4683.7,29.27,1,1,1,176,Indonesia,Wet,11,2022,0.472,1.0,1,ems_ahpnd,simulated
33.9,24.34,8.71,9.24,0.718,181.36,109.37,2667.82,1.54,0,0,1,148,Philippines,Dry,3,2021,0.307,0.9,1,ems_ahpnd,simulated
29.29,1.99,7.44,5.81,2.076,64.32,45.42,4618.33,1.19,1,1,0,145,Vietnam,Wet,8,2018,0.38,0.88,1,ems_ahpnd,simulated
22.03,1.3,8.56,4.27,2.378,468.41,108.59,888.22,4.37,0,1,1,87,Thailand,Wet,6,2022,0.632,0.71,1,ems_ahpnd,simulated
27.58,23.15,7.45,4.18,4.992,116.43,85.23,2448.91,20.81,1,1,0,78,China,Wet,4,2023,0.536,0.53,1,ems_ahpnd,simulated
32.25,32.8,8.47,6.44,0.196,204.38,177.37,3575.23,17.25,1,1,1,38,Thailand,Dry,6,2019,0.302,1.0,1,ems_ahpnd,simulated
22.18,6.1,7.92,4.17,4.482,369.78,187.7,4631.12,6.6,0,1,0,126,Vietnam,Wet,4,2023,0.598,0.73,1,ems_ahpnd,simulated
24.63,9.49,8.56,8.36,2.201,316.89,74.36,3688.67,8.27,0,1,0,168,Philippines,Dry,4,2022,0.476,0.41,1,ems_ahpnd,simulated
26.58,13.65,6.88,6.21,4.338,237.91,77.52,4151.77,28.82,1,0,0,76,China,Wet,3,2020,0.563,0.86,0,ems_ahpnd,simulated
20.42,0.96,8.6,2.41,2.879,397.63,185.28,4841.3,14.27,1,0,0,150,Philippines,Wet,4,2018,0.756,1.0,1,ems_ahpnd,simulated
23.75,30.92,6.34,7.15,4.374,250.45,49.79,2080.47,1.19,0,1,1,149,Indonesia,Dry,7,2023,0.622,0.31,1,ems_ahpnd,simulated
27.56,21.68,7.56,3.93,0.687,274.28,133.28,4669.36,13.16,1,0,1,40,Malaysia,Wet,8,2023,0.289,0.94,0,ems_ahpnd,simulated
20.98,28.11,7.55,7.4,1.949,312.44,140.96,452.76,29.2,0,0,1,71,Philippines,Wet,4,2021,0.312,0.73,0,ems_ahpnd,simulated
26.7,13.69,8.42,7.82,3.7,269.29,81.72,2005.27,2.3,1,0,0,145,India,Wet,2,2022,0.559,0.86,1,ems_ahpnd,simulated
24.88,30.36,8.86,9.14,2.763,65.25,179.42,418.92,21.52,1,0,1,55,Indonesia,Dry,6,2022,0.562,0.96,1,ems_ahpnd,simulated
21.92,8.29,6.62,8.73,3.37,54.94,104.77,2946.22,1.04,1,0,1,155,China,Dry,11,2023,0.522,1.0,1,ems_ahpnd,simulated
23.81,25.39,8.95,9.79,0.978,244.23,72.17,821.06,17.98,0,0,1,73,Malaysia,Dry,8,2020,0.357,0.25,0,ems_ahpnd,simulated
33.09,29.87,6.59,7.46,4.132,77.63,56.0,3658.35,28.2,0,0,1,159,China,Dry,8,2023,0.57,0.76,1,ems_ahpnd,simulated
29.63,27.54,6.44,6.85,3.897,201.37,37.84,4579.1,19.39,1,0,0,78,Vietnam,Dry,7,2023,0.615,0.96,0,ems_ahpnd,simulated
32.39,1.8,8.14,6.8,3.395,336.99,86.51,4476.93,2.39,0,1,0,73,Malaysia,Dry,4,2020,0.547,0.61,0,ems_ahpnd,simulated
34.9,28.21,8.42,2.44,2.295,206.39,98.68,2495.23,28.28,0,0,0,63,Vietnam,Wet,5,2020,0.66,0.93,1,ems_ahpnd,simulated
22.19,25.67,8.01,2.68,2.387,249.68,30.86,2002.66,23.98,1,0,1,136,Indonesia,Wet,8,2020,0.594,0.88,1,ems_ahpnd,simulated
27.17,5.28,8.07,9.06,2.043,432.51,20.45,781.88,8.51,0,0,1,60,Thailand,Wet,1,2018,0.353,0.66,0,ems_ahpnd,simulated
25.85,9.91,7.01,6.03,0.033,341.45,58.4,415.17,3.81,1,1,1,61,India,Dry,5,2022,0.218,0.47,0,ems_ahpnd,simulated
24.99,27.4,6.01,3.22,3.728,334.24,125.53,2639.29,7.03,0,0,0,92,Malaysia,Wet,8,2021,0.808,0.88,1,ems_ahpnd,simulated
28.96,19.89,7.11,8.94,4.93,177.04,157.09,2531.63,3.65,1,0,0,60,Indonesia,Wet,3,2020,0.434,1.0,1,ems_ahpnd,simulated
28.64,8.74,6.0,8.01,2.363,102.04,154.31,2080.82,26.23,0,1,0,56,Malaysia,Dry,11,2018,0.579,1.0,1,ems_ahpnd,simulated
21.84,20.66,8.1,2.04,3.449,24.26,159.6,3654.96,23.33,1,1,1,137,China,Wet,9,2021,0.699,1.0,1,ems_ahpnd,simulated
24.26,27.39,6.31,8.39,3.609,488.4,142.14,1589.27,7.06,1,1,1,177,Thailand,Wet,5,2021,0.585,0.96,0,ems_ahpnd,simulated
27.31,17.19,6.32,4.67,1.459,287.63,81.5,1254.87,4.53,1,1,1,89,Thailand,Dry,9,2020,0.536,0.71,1,ems_ahpnd,simulated
26.31,20.53,6.59,9.79,3.156,193.97,57.79,354.92,4.49,0,0,1,161,Vietnam,Wet,2,2018,0.492,0.51,0,ems_ahpnd,simulated
25.21,2.46,8.3,6.32,0.254,329.35,165.81,4879.4,7.15,0,0,1,152,Thailand,Wet,3,2023,0.284,0.65,1,ems_ahpnd,simulated
34.23,34.58,7.76,9.92,3.036,352.56,155.78,4410.52,7.02,0,0,0,129,Philippines,Wet,9,2019,0.379,1.0,1,ems_ahpnd,simulated
28.09,27.15,7.11,8.92,1.252,228.52,160.66,1516.69,2.49,0,1,1,84,Indonesia,Wet,9,2022,0.24,0.98,1,ems_ahpnd,simulated
26.53,16.14,8.05,8.53,2.369,46.54,72.65,3495.51,8.6,0,0,1,40,Philippines,Wet,8,2020,0.404,0.66,1,ems_ahpnd,simulated
29.77,28.41,6.1,8.86,0.235,160.57,54.52,3912.71,24.3,0,1,1,86,Indonesia,Dry,3,2022,0.297,0.5,1,ems_ahpnd,simulated
28.09,17.12,7.36,2.63,4.373,285.8,185.57,4901.33,21.89,0,1,0,30,Philippines,Dry,12,2019,0.602,1.0,1,ems_ahpnd,simulated
20.85,15.56,8.69,5.2,0.258,482.98,132.66,3863.84,4.54,0,1,1,146,Thailand,Wet,5,2021,0.387,0.7,1,ems_ahpnd,simulated
26.8,15.11,6.7,3.24,4.458,66.54,138.46,3403.9,10.94,1,1,1,134,Malaysia,Dry,3,2018,0.692,1.0,1,ems_ahpnd,simulated
32.55,1.27,7.07,8.72,3.432,172.97,56.33,3773.09,7.56,1,1,0,82,Philippines,Wet,11,2019,0.448,0.88,1,ems_ahpnd,simulated
20.14,22.87,7.08,7.74,1.136,309.61,164.52,1501.47,5.85,1,1,0,93,Malaysia,Dry,10,2022,0.272,0.73,1,ems_ahpnd,simulated
31.16,2.19,7.19,5.89,4.701,344.66,191.15,2772.97,15.66,0,0,1,96,Vietnam,Wet,6,2023,0.522,1.0,1,ems_ahpnd,simulated
27.49,24.15,6.4,6.47,0.277,109.07,106.38,3795.53,26.06,1,0,1,53,Philippines,Dry,9,2018,0.332,0.8,1,ems_ahpnd,simulated
23.29,8.16,6.58,2.81,4.583,25.93,88.72,788.05,25.24,1,1,0,123,China,Dry,12,2022,0.726,0.78,1,ems_ahpnd,simulated
23.52,33.84,6.63,7.44,2.433,334.28,53.65,3752.36,1.77,0,1,0,102,Philippines,Dry,10,2020,0.501,0.26,0,ems_ahpnd,simulated
25.25,14.37,6.82,4.41,4.228,439.29,97.89,356.34,12.45,1,1,1,39,Indonesia,Wet,5,2018,0.633,0.81,0,ems_ahpnd,simulated
27.96,21.91,8.91,9.42,2.704,485.78,30.66,790.43,8.75,1,1,1,84,Vietnam,Wet,10,2021,0.555,0.66,1,ems_ahpnd,simulated
23.59,0.66,6.76,5.59,0.204,121.87,11.68,4951.63,12.9,0,1,0,180,Thailand,Wet,10,2022,0.293,0.2,0,ems_ahpnd,simulated
31.79,15.93,8.69,7.4,1.082,10.23,19.92,949.15,22.31,0,1,0,76,Indonesia,Wet,9,2021,0.405,0.86,1,ems_ahpnd,simulated
34.99,0.32,6.45,3.07,0.584,412.34,106.3,2190.17,19.22,0,1,1,37,India,Dry,5,2022,0.471,0.92,1,ems_ahpnd,simulated
31.3,11.26,8.96,3.28,1.264,462.01,115.91,3735.7,28.67,1,1,0,129,Philippines,Dry,1,2023,0.608,1.0,1,ems_ahpnd,simulated
25.24,25.54,6.93,4.91,1.47,420.84,118.31,4497.02,19.21,0,0,0,42,India,Dry,6,2020,0.428,0.66,1,ems_ahpnd,simulated
21.07,7.85,8.0,8.7,4.821,84.25,96.4,1572.35,19.92,1,0,0,126,Vietnam,Wet,10,2023,0.46,0.78,1,ems_ahpnd,simulated
21.17,30.49,8.53,7.23,4.505,240.43,70.29,4373.9,13.58,1,0,0,135,Vietnam,Wet,8,2018,0.597,0.71,1,ems_ahpnd,simulated
28.43,6.75,8.95,8.67,1.696,51.86,103.52,564.23,23.35,0,1,1,33,Vietnam,Wet,11,2021,0.474,1.0,1,ems_ahpnd,simulated
25.5,6.23,8.25,9.48,4.373,440.43,133.81,3188.02,14.2,1,0,1,97,Indonesia,Dry,6,2018,0.476,1.0,1,ems_ahpnd,simulated
28.53,21.16,6.91,2.66,1.705,81.35,145.06,3147.31,3.31,1,1,1,119,Indonesia,Dry,6,2021,0.532,1.0,1,ems_ahpnd,simulated
23.55,6.28,8.84,2.05,2.118,374.49,160.24,3293.0,5.66,0,1,0,35,Malaysia,Wet,3,2019,0.724,0.93,1,ems_ahpnd,simulated
26.97,28.87,6.78,6.18,4.906,148.06,196.52,338.02,2.26,1,1,0,105,Indonesia,Dry,10,2022,0.581,0.81,1,ems_ahpnd,simulated
30.83,29.61,7.58,9.16,3.447,339.86,178.57,1682.91,1.95,0,0,1,106,Indonesia,Wet,4,2020,0.375,1.0,1,ems_ahpnd,simulated
21.89,4.06,8.65,3.08,2.82,217.85,74.89,2646.21,18.91,1,0,1,163,China,Wet,1,2019,0.736,0.88,1,ems_ahpnd,simulated
28.92,16.0,7.73,6.93,1.254,106.54,118.35,2646.25,14.77,0,1,0,60,India,Wet,2,2018,0.28,1.0,1,ems_ahpnd,simulated
25.22,15.8,7.04,3.76,0.381,209.1,130.2,3502.2,22.57,0,1,1,78,India,Wet,12,2020,0.327,0.74,1,ems_ahpnd,simulated
34.85,25.83,7.68,2.93,0.13,105.15,13.93,4330.81,19.53,0,1,0,108,India,Wet,10,2020,0.28,0.59,1,ems_ahpnd,simulated
33.11,10.11,6.11,6.32,2.503,441.87,47.46,2503.78,2.02,0,0,1,53,Philippines,Dry,11,2022,0.632,0.91,1,ems_ahpnd,simulated
21.99,26.96,6.05,7.69,2.099,27.87,158.49,2546.73,25.57,1,0,0,72,Thailand,Wet,4,2021,0.552,1.0,1,ems_ahpnd,simulated
24.45,6.97,7.81,7.7,2.103,251.9,129.4,729.04,7.32,0,1,1,151,Indonesia,Dry,3,2023,0.362,0.68,0,ems_ahpnd,simulated
29.1,12.47,6.98,5.58,1.565,394.52,110.55,1875.41,13.07,1,1,0,78,China,Dry,11,2021,0.408,1.0,1,ems_ahpnd,simulated
33.08,8.69,7.71,6.55,3.451,1.32,179.84,4858.46,28.07,0,0,0,145,Malaysia,Dry,4,2023,0.483,1.0,1,ems_ahpnd,simulated
32.22,24.27,7.58,9.79,3.038,236.95,21.25,986.8,20.25,1,0,0,120,Vietnam,Dry,2,2021,0.354,0.88,1,ems_ahpnd,simulated
32.55,10.05,8.64,8.48,1.929,291.68,135.1,2528.81,20.61,1,1,0,65,Vietnam,Wet,11,2019,0.455,1.0,1,ems_ahpnd,simulated
27.06,32.35,8.19,3.16,2.211,167.31,197.94,4287.58,14.14,0,0,1,87,India,Dry,12,2021,0.589,0.83,1,ems_ahpnd,simulated
32.49,25.83,7.66,2.42,4.764,267.59,124.5,535.27,29.68,0,0,1,106,Indonesia,Wet,3,2023,0.613,1.0,1,ems_ahpnd,simulated
31.58,22.33,7.49,2.08,0.121,464.66,184.2,949.1,6.01,1,0,1,103,Thailand,Dry,10,2021,0.279,1.0,1,ems_ahpnd,simulated
27.07,1.73,8.84,6.76,3.389,35.52,52.55,3513.52,27.23,1,1,0,92,India,Wet,2,2021,0.665,0.61,1,ems_ahpnd,simulated
27.79,17.13,7.77,3.77,3.004,37.69,183.6,2756.76,28.8,1,0,1,154,China,Wet,9,2020,0.586,1.0,1,ems_ahpnd,simulated
20.34,7.72,7.67,7.56,2.485,241.83,60.86,1525.29,26.48,0,1,0,92,Vietnam,Wet,4,2019,0.386,0.43,0,ems_ahpnd,simulated
23.73,5.12,6.07,4.65,2.223,75.47,185.84,3469.88,21.09,1,0,1,134,China,Dry,9,2018,0.664,1.0,1,ems_ahpnd,simulated
31.99,27.09,6.52,7.63,0.507,260.53,36.98,1186.36,10.74,1,0,1,167,India,Wet,3,2019,0.299,0.95,1,ems_ahpnd,simulated
30.93,20.49,7.77,9.6,1.005,126.98,83.37,3860.25,23.25,1,0,1,95,Indonesia,Dry,5,2018,0.17,0.93,1,ems_ahpnd,simulated
20.27,12.97,6.92,7.25,4.776,264.9,84.07,443.82,6.76,1,1,0,171,India,Wet,11,2020,0.522,0.76,1,ems_ahpnd,simulated
26.06,18.81,6.07,5.93,1.548,348.36,151.55,2350.37,3.73,1,0,1,161,Thailand,Wet,6,2020,0.546,1.0,1,ems_ahpnd,simulated
22.58,10.62,6.4,3.61,1.307,206.06,65.71,855.85,4.55,1,1,1,154,Philippines,Wet,8,2021,0.542,0.93,1,ems_ahpnd,simulated
21.21,7.23,6.68,4.37,1.355,468.95,93.95,3729.31,22.4,0,1,1,134,Malaysia,Dry,9,2021,0.475,0.46,0,ems_ahpnd,simulated
26.41,6.36,8.86,8.72,4.794,492.44,103.79,3891.05,14.46,1,0,1,119,China,Dry,11,2021,0.603,1.0,1,ems_ahpnd,simulated
25.23,2.98,8.83,9.5,4.659,43.43,135.45,2201.21,29.12,0,0,1,172,Thailand,Dry,3,2021,0.572,0.71,1,ems_ahpnd,simulated
28.23,27.02,6.8,5.85,4.596,109.38,47.82,1259.86,10.19,0,0,1,173,India,Dry,7,2023,0.588,0.76,1,ems_ahpnd,simulated
30.14,3.79,8.74,3.83,3.717,17.02,140.96,3067.46,15.72,1,0,1,48,Vietnam,Dry,2,2018,0.746,1.0,1,ems_ahpnd,simulated
20.37,17.28,7.46,9.0,2.723,87.45,54.74,4666.79,19.26,1,1,1,61,Thailand,Wet,9,2020,0.343,0.73,0,ems_ahpnd,simulated
28.76,23.36,7.43,3.53,4.37,4.86,108.68,467.37,1.86,0,0,0,97,Thailand,Wet,12,2021,0.561,1.0,1,ems_ahpnd,simulated
27.84,24.55,6.3,6.25,3.802,190.64,77.14,1293.01,5.98,0,0,0,41,China,Wet,5,2023,0.658,0.46,1,ems_ahpnd,simulated
20.38,6.76,6.12,5.55,0.953,183.74,54.81,2106.32,2.38,1,0,0,153,China,Wet,10,2021,0.484,0.7,1,ems_ahpnd,simulated
20.21,16.02,6.42,6.91,4.233,98.63,41.15,1885.04,4.63,1,1,1,109,Malaysia,Wet,12,2021,0.616,0.81,1,ems_ahpnd,simulated
24.29,12.38,7.64,2.35,4.843,497.09,159.62,2642.22,29.53,1,0,0,100,Thailand,Dry,4,2021,0.612,1.0,1,ems_ahpnd,simulated
21.11,3.19,7.59,2.43,1.857,171.56,187.08,3210.13,25.95,1,0,0,113,India,Dry,9,2022,0.474,0.95,1,ems_ahpnd,simulated
31.8,33.34,8.4,2.68,4.795,70.14,113.45,4074.41,24.3,1,1,1,102,India,Dry,6,2023,0.727,1.0,1,ems_ahpnd,simulated
22.5,5.88,8.2,8.17,0.989,161.28,88.91,2741.44,26.73,0,0,0,113,India,Dry,5,2023,0.288,0.35,1,ems_ahpnd,simulated
25.2,16.31,8.29,5.21,0.496,325.17,185.34,2368.18,11.4,1,1,1,175,India,Wet,4,2023,0.346,0.95,1,ems_ahpnd,simulated
28.95,29.29,7.09,6.28,4.041,365.32,108.38,3720.72,17.94,1,1,1,66,Thailand,Wet,12,2019,0.526,1.0,1,ems_ahpnd,simulated
24.56,16.66,8.97,5.03,1.345,433.23,176.17,216.66,1.54,0,0,1,65,Malaysia,Wet,2,2020,0.56,0.96,1,ems_ahpnd,simulated
22.35,28.39,6.15,6.28,1.61,419.32,71.39,2434.92,16.58,0,0,1,64,India,Dry,8,2023,0.528,0.41,1,ems_ahpnd,simulated
33.8,32.01,6.54,5.17,4.133,218.16,141.95,276.51,4.36,0,0,1,72,China,Wet,2,2018,0.654,1.0,1,ems_ahpnd,simulated
30.61,24.8,6.18,8.37,4.558,351.51,159.55,3275.46,18.28,0,0,0,79,India,Wet,4,2023,0.608,1.0,1,ems_ahpnd,simulated
25.1,8.95,8.86,2.38,3.756,495.67,100.56,684.68,2.69,0,0,0,148,Vietnam,Dry,7,2018,0.814,0.93,1,ems_ahpnd,simulated
21.01,10.34,8.03,2.76,2.971,111.34,114.07,728.24,13.51,0,1,0,115,Philippines,Wet,6,2019,0.66,0.93,1,ems_ahpnd,simulated
28.78,8.74,6.42,8.25,4.368,69.54,38.93,3664.63,29.71,1,1,0,34,China,Wet,3,2020,0.572,1.0,1,ems_ahpnd,simulated
26.35,7.38,8.78,6.99,0.872,263.87,199.71,145.55,24.72,1,0,1,35,Philippines,Dry,5,2018,0.411,0.95,1,ems_ahpnd,simulated
30.04,24.16,6.75,2.9,1.171,108.78,114.01,2785.13,7.71,1,1,1,50,Malaysia,Wet,4,2019,0.492,1.0,1,ems_ahpnd,simulated
30.22,19.63,7.32,4.78,4.805,386.59,82.68,3586.17,6.74,0,0,1,34,Philippines,Dry,2,2019,0.537,0.83,1,ems_ahpnd,simulated
33.93,10.93,8.74,6.83,3.512,164.51,171.57,1185.67,26.79,0,0,0,138,Indonesia,Dry,1,2022,0.646,1.0,1,ems_ahpnd,simulated
34.99,2.47,6.93,8.29,3.063,318.22,66.94,3043.66,24.24,0,0,0,129,India,Dry,4,2023,0.485,0.71,1,ems_ahpnd,simulated
28.38,1.38,7.88,2.22,1.734,32.29,31.32,4561.81,25.25,1,0,1,154,Vietnam,Dry,1,2020,0.515,1.0,1,ems_ahpnd,simulated
