water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,wssv_outbreak,disease_type,data_source
34.93,11.25,6.67,3.33,1.214,413.38,88.29,2550.39,6.29,1,0,1,166,Thailand,Dry,3,2019,0.496,1.0,1,wssv,simulated
26.28,5.42,7.85,9.59,3.313,67.13,73.64,1726.22,16.4,0,1,0,66,Thailand,Wet,11,2021,0.405,0.62,1,wssv,simulated
30.93,9.8,6.92,2.04,0.873,123.95,96.58,608.1,21.63,1,1,0,50,Indonesia,Wet,8,2018,0.459,1.0,1,wssv,simulated
25.04,1.66,6.81,8.4,3.107,448.53,90.53,4334.94,25.17,1,1,1,114,Indonesia,Wet,9,2020,0.502,1.0,1,wssv,simulated
26.78,10.32,6.21,4.22,0.578,305.19,199.07,3638.01,17.44,0,1,0,114,Philippines,Wet,12,2019,0.472,1.0,1,wssv,simulated
29.95,2.24,8.09,3.67,1.884,124.6,124.53,643.31,25.21,1,1,1,92,India,Wet,2,2021,0.519,1.0,1,wssv,simulated
21.05,12.6,7.66,5.22,3.526,350.62,55.6,4491.66,28.98,1,0,1,115,Philippines,Wet,1,2022,0.519,1.0,1,wssv,simulated
34.52,3.57,6.11,7.65,2.248,461.9,55.84,359.0,25.11,0,1,0,167,India,Dry,5,2020,0.56,0.38,0,wssv,simulated
33.12,14.64,8.58,8.4,0.526,312.77,49.84,3522.79,14.75,0,1,0,131,India,Dry,12,2020,0.292,0.46,0,wssv,simulated
25.2,30.16,6.99,5.21,1.158,216.5,144.64,1552.61,15.69,0,0,0,116,Vietnam,Dry,11,2019,0.373,0.88,1,wssv,simulated
28.1,15.15,6.12,9.4,4.171,306.73,84.12,4619.48,18.17,1,0,0,166,Indonesia,Wet,6,2018,0.583,1.0,1,wssv,simulated
23.64,23.44,8.52,3.34,3.084,277.74,181.88,546.74,22.01,0,0,0,34,Vietnam,Wet,9,2021,0.725,1.0,1,wssv,simulated
24.39,27.57,8.79,7.99,2.726,68.09,189.5,3541.87,23.33,0,1,0,165,India,Wet,12,2018,0.585,0.63,1,wssv,simulated
20.09,34.79,7.45,6.49,4.156,218.82,25.2,3742.56,12.2,0,0,1,118,China,Wet,4,2021,0.459,0.47,1,wssv,simulated
26.38,6.75,7.95,8.87,4.257,226.46,132.42,3858.81,1.68,1,0,1,165,Indonesia,Wet,1,2019,0.446,1.0,1,wssv,simulated
31.64,7.72,7.91,8.6,0.851,172.2,185.65,2295.99,27.35,1,0,1,40,China,Dry,6,2020,0.21,1.0,1,wssv,simulated
33.62,18.24,8.18,7.6,1.115,289.42,95.47,4585.96,13.74,0,1,0,56,India,Wet,9,2022,0.317,0.98,1,wssv,simulated
21.04,27.61,7.26,8.27,1.427,434.72,97.44,2685.45,25.24,1,1,0,106,Indonesia,Wet,11,2023,0.256,0.97,1,wssv,simulated
31.19,7.25,8.14,6.99,0.353,344.89,63.85,3051.21,10.57,1,1,0,32,Malaysia,Wet,4,2019,0.246,0.96,1,wssv,simulated
23.93,10.95,8.52,7.42,1.395,79.83,62.17,2492.13,0.72,1,0,0,51,Vietnam,Dry,4,2019,0.411,0.93,1,wssv,simulated
20.43,4.11,8.16,6.04,0.456,379.6,37.32,1196.84,10.68,0,1,0,39,Philippines,Dry,6,2018,0.293,0.11,0,wssv,simulated
23.1,9.81,8.42,4.61,2.292,64.65,134.63,2505.91,15.34,1,0,1,127,Indonesia,Wet,10,2023,0.588,1.0,1,wssv,simulated
30.45,20.35,8.69,4.83,2.473,284.17,126.21,1917.18,11.04,1,1,0,129,Vietnam,Dry,2,2021,0.645,1.0,1,wssv,simulated
25.47,31.15,8.52,9.18,2.796,312.13,188.99,3479.43,3.93,1,0,0,146,Malaysia,Dry,7,2018,0.508,1.0,1,wssv,simulated
21.44,2.35,7.89,3.48,1.497,453.84,103.37,3581.61,9.59,0,0,0,64,India,Wet,5,2022,0.449,0.76,1,wssv,simulated
20.39,25.57,7.64,4.4,0.283,411.27,78.85,4305.39,5.17,0,0,1,103,Thailand,Dry,4,2022,0.241,0.2,0,wssv,simulated
26.55,10.13,8.51,8.29,2.879,45.13,161.47,533.88,16.55,0,1,0,120,India,Wet,10,2022,0.545,1.0,1,wssv,simulated
20.4,32.38,7.44,9.3,0.443,400.24,134.53,4530.76,9.75,1,0,0,171,Philippines,Dry,4,2018,0.083,0.8,1,wssv,simulated
31.12,25.55,6.7,8.41,3.55,236.5,48.4,3044.05,20.57,1,0,1,139,Philippines,Wet,3,2018,0.52,1.0,1,wssv,simulated
24.36,4.49,8.3,3.21,3.866,309.62,177.74,3567.97,15.08,0,0,0,104,Philippines,Wet,1,2022,0.693,0.82,1,wssv,simulated
27.88,21.08,7.67,7.16,3.557,289.2,138.71,1579.89,10.81,0,0,0,177,China,Dry,3,2022,0.456,1.0,1,wssv,simulated
23.25,11.23,8.89,7.82,3.481,47.05,192.23,1244.17,12.93,1,1,0,106,Malaysia,Dry,2,2021,0.638,1.0,1,wssv,simulated
29.83,24.18,8.71,2.74,0.576,253.09,154.92,1523.75,9.63,0,0,0,82,China,Dry,4,2018,0.508,1.0,1,wssv,simulated
31.99,20.74,7.29,9.67,0.383,447.18,100.2,2015.12,1.74,1,1,1,69,Indonesia,Wet,4,2019,0.089,1.0,1,wssv,simulated
25.66,26.12,6.35,2.21,0.979,248.73,132.07,3667.64,2.78,0,1,1,37,Vietnam,Wet,1,2019,0.56,0.95,1,wssv,simulated
33.04,0.79,7.04,6.86,2.013,298.6,169.09,2044.82,20.59,0,0,0,85,Malaysia,Wet,1,2018,0.405,0.82,1,wssv,simulated
31.13,11.14,8.46,8.25,2.9,433.32,22.48,3314.23,16.78,0,0,0,85,Indonesia,Dry,7,2018,0.541,0.83,1,wssv,simulated
28.02,17.18,6.86,7.57,3.467,276.03,128.38,3290.34,7.3,1,0,1,77,Vietnam,Wet,12,2022,0.521,1.0,1,wssv,simulated
25.61,33.09,8.23,4.85,4.995,56.28,127.84,660.21,17.28,1,0,0,109,Philippines,Dry,7,2019,0.627,1.0,1,wssv,simulated
28.41,7.22,8.13,3.56,4.39,420.59,46.58,4768.95,15.96,0,1,0,135,Indonesia,Wet,9,2020,0.653,0.77,1,wssv,simulated
26.32,27.98,7.55,7.9,4.719,132.87,84.65,2506.36,2.65,0,1,0,57,India,Wet,3,2020,0.412,0.87,1,wssv,simulated
27.21,1.31,6.78,6.11,0.024,51.72,152.37,1419.84,23.98,1,1,0,169,Thailand,Wet,4,2023,0.252,1.0,1,wssv,simulated
33.37,2.54,7.62,2.95,1.535,458.72,173.35,4399.51,2.28,0,1,0,115,Indonesia,Wet,11,2023,0.426,0.81,1,wssv,simulated
34.57,31.84,6.53,5.19,4.849,189.89,153.08,4632.01,28.29,0,1,1,52,Indonesia,Dry,5,2019,0.655,0.68,0,wssv,simulated
30.15,22.12,6.94,9.94,4.238,177.09,87.95,2177.56,0.27,0,0,0,135,Malaysia,Dry,8,2019,0.429,1.0,1,wssv,simulated
34.35,33.9,7.13,6.7,4.535,343.49,141.19,3293.0,21.8,1,0,1,165,Vietnam,Wet,1,2023,0.505,1.0,1,wssv,simulated
24.87,23.77,7.35,9.84,2.927,129.32,158.37,3062.34,2.55,1,0,0,47,Vietnam,Wet,5,2023,0.356,1.0,1,wssv,simulated
31.3,33.15,6.72,8.53,3.142,280.99,45.88,3752.98,14.22,1,0,0,137,Vietnam,Wet,6,2022,0.512,1.0,1,wssv,simulated
28.65,30.67,6.37,8.49,2.97,177.7,64.17,3769.35,12.83,1,1,0,51,Malaysia,Wet,12,2023,0.569,1.0,1,wssv,simulated
32.67,4.57,7.03,6.0,4.836,56.12,193.7,3738.18,29.88,0,1,0,99,Indonesia,Wet,11,2022,0.545,0.72,0,wssv,simulated
30.46,11.16,6.55,4.5,0.588,204.65,50.44,1216.97,4.87,1,1,0,41,Thailand,Dry,1,2021,0.407,1.0,1,wssv,simulated
34.49,3.62,8.05,6.98,3.181,168.92,86.96,466.97,22.15,0,1,1,173,Indonesia,Dry,5,2023,0.526,0.68,1,wssv,simulated
30.58,22.3,8.67,3.96,3.568,386.93,159.56,4446.29,26.76,0,0,1,73,Malaysia,Wet,6,2023,0.73,1.0,1,wssv,simulated
29.88,20.08,7.66,7.28,0.241,69.26,178.2,1953.95,19.12,1,0,0,117,Philippines,Dry,12,2023,0.144,1.0,1,wssv,simulated
32.54,30.29,8.88,9.68,3.376,260.87,122.96,457.62,21.65,0,1,0,59,India,Dry,5,2018,0.574,0.63,0,wssv,simulated
23.87,13.36,7.95,9.74,4.997,428.13,55.81,3815.42,13.72,1,0,1,155,Vietnam,Wet,3,2023,0.417,1.0,1,wssv,simulated
35.0,23.42,8.91,6.48,4.194,364.0,97.11,376.88,16.81,0,0,1,92,Vietnam,Wet,3,2018,0.686,1.0,1,wssv,simulated
29.75,26.98,8.48,6.4,0.817,83.0,101.78,4860.79,1.81,1,1,1,34,Vietnam,Wet,12,2020,0.374,1.0,1,wssv,simulated
28.24,7.53,7.71,9.98,2.297,204.93,86.48,4143.84,15.89,0,0,0,78,Malaysia,Wet,12,2018,0.291,0.97,1,wssv,simulated
34.76,15.65,8.43,5.9,3.884,263.86,107.3,3692.56,27.57,1,0,0,39,India,Dry,9,2022,0.625,1.0,1,wssv,simulated
27.57,20.79,8.02,7.53,2.459,152.23,93.65,2105.89,20.52,1,1,0,151,China,Wet,5,2023,0.442,1.0,1,wssv,simulated
25.92,15.46,7.28,5.16,3.385,44.91,123.64,884.78,3.09,1,1,1,177,Indonesia,Dry,4,2018,0.531,1.0,1,wssv,simulated
31.47,26.42,6.18,5.5,0.898,305.73,195.57,385.9,3.75,1,1,1,73,Indonesia,Wet,4,2019,0.47,1.0,1,wssv,simulated
33.66,26.56,9.0,5.69,3.876,128.96,154.51,3688.96,6.81,0,1,1,67,Malaysia,Dry,8,2020,0.727,0.68,1,wssv,simulated
27.18,4.28,7.03,6.46,2.411,316.44,122.78,221.14,21.6,1,0,1,134,Philippines,Dry,3,2019,0.464,1.0,1,wssv,simulated
23.46,34.75,6.39,6.26,1.775,200.12,156.93,3876.81,6.93,0,0,1,75,Vietnam,Wet,4,2022,0.507,0.78,1,wssv,simulated
23.5,8.03,7.41,8.13,3.495,442.67,11.31,3495.34,9.37,0,1,0,82,Malaysia,Wet,5,2018,0.411,0.32,1,wssv,simulated
23.5,26.66,8.05,7.06,2.687,405.35,50.0,1476.56,11.96,0,0,1,154,Philippines,Dry,8,2020,0.488,0.38,1,wssv,simulated
21.52,18.33,8.13,7.01,3.764,343.54,31.6,4752.44,17.14,1,0,1,105,Indonesia,Wet,5,2020,0.538,1.0,1,wssv,simulated
30.37,3.36,7.47,7.57,3.958,231.78,137.06,2231.87,0.9,0,0,1,80,Malaysia,Wet,9,2022,0.419,1.0,1,wssv,simulated
23.06,25.4,6.4,9.94,1.067,401.39,17.22,3055.83,18.41,1,0,0,50,Malaysia,Wet,4,2018,0.304,0.88,1,wssv,simulated
28.91,13.09,7.74,7.39,4.82,398.93,158.08,3436.58,21.82,0,1,0,131,India,Wet,11,2023,0.46,1.0,1,wssv,simulated
29.57,26.86,7.21,5.66,4.952,247.11,99.5,4367.08,24.87,1,0,0,173,Philippines,Wet,10,2023,0.526,1.0,1,wssv,simulated
30.96,8.09,7.0,4.48,4.283,190.57,39.01,1693.75,16.98,1,0,1,105,Vietnam,Wet,10,2019,0.601,1.0,1,wssv,simulated
29.23,32.09,6.87,3.61,2.814,160.19,151.38,2132.31,13.06,1,0,0,150,Thailand,Wet,1,2019,0.631,1.0,1,wssv,simulated
31.07,3.19,7.99,7.89,4.725,470.01,82.23,1942.61,20.49,0,1,1,148,Vietnam,Dry,12,2019,0.485,0.77,1,wssv,simulated
33.77,15.82,7.69,6.79,0.327,333.77,10.97,570.59,3.72,0,1,1,131,Malaysia,Dry,8,2023,0.175,0.45,1,wssv,simulated
32.88,5.4,6.93,9.39,2.236,384.4,178.45,3176.95,5.93,1,1,1,101,Thailand,Wet,1,2021,0.364,1.0,1,wssv,simulated
29.25,0.81,6.59,2.77,2.074,457.65,156.52,3318.97,10.97,0,0,1,119,China,Wet,12,2019,0.623,1.0,1,wssv,simulated
26.53,20.11,6.9,9.31,3.964,344.33,194.02,2743.85,23.04,0,1,0,158,Philippines,Dry,6,2023,0.456,0.98,1,wssv,simulated
25.17,34.56,7.66,5.54,3.994,151.47,95.38,543.8,15.86,0,1,1,92,China,Wet,1,2020,0.509,0.92,1,wssv,simulated
26.05,11.16,6.64,2.32,0.789,161.69,38.46,320.89,25.82,1,1,1,72,Indonesia,Dry,4,2020,0.487,1.0,1,wssv,simulated
27.93,20.82,6.53,2.9,4.101,343.01,83.89,4130.47,15.13,0,0,0,83,Indonesia,Wet,10,2021,0.732,1.0,1,wssv,simulated
26.41,31.66,7.76,2.47,2.385,129.78,62.48,2208.53,27.42,0,0,1,50,Vietnam,Dry,6,2018,0.559,0.71,1,wssv,simulated
31.32,25.45,8.45,5.24,1.565,175.57,159.84,3579.79,21.33,0,0,0,107,Thailand,Wet,10,2022,0.491,1.0,1,wssv,simulated
23.25,4.59,7.63,7.72,3.308,0.63,164.84,2626.56,9.47,0,0,0,180,Indonesia,Wet,9,2019,0.431,0.67,1,wssv,simulated
34.87,30.95,6.21,8.84,4.053,428.08,27.99,2755.69,27.34,0,1,0,105,Philippines,Dry,7,2019,0.587,0.38,0,wssv,simulated
30.86,1.27,7.07,2.97,0.474,406.49,164.01,1190.79,27.86,1,1,0,158,India,Wet,8,2018,0.359,1.0,1,wssv,simulated
20.17,10.89,8.84,6.78,1.02,81.47,168.76,4795.44,16.75,1,0,1,55,Philippines,Wet,3,2018,0.444,1.0,1,wssv,simulated
23.3,28.45,6.22,3.56,2.882,81.6,35.61,2856.43,28.26,1,0,0,84,India,Dry,8,2021,0.748,0.82,1,wssv,simulated
28.34,13.49,8.15,4.04,0.035,199.71,22.98,4598.88,28.42,0,1,0,38,Malaysia,Dry,7,2018,0.311,0.61,1,wssv,simulated
32.45,33.01,7.29,5.92,0.467,55.08,115.33,335.52,19.3,0,0,0,88,China,Dry,1,2019,0.223,0.55,1,wssv,simulated
25.36,30.62,7.52,5.96,3.603,67.83,91.55,838.15,3.45,1,1,1,172,Malaysia,Dry,10,2018,0.471,1.0,1,wssv,simulated
29.5,19.98,7.21,6.38,4.834,179.66,75.32,536.36,4.23,0,0,1,31,Philippines,Dry,5,2021,0.502,0.82,1,wssv,simulated
34.12,31.15,8.31,4.03,3.736,403.64,169.57,4394.57,21.04,1,0,1,39,China,Dry,7,2020,0.667,1.0,1,wssv,simulated
23.95,19.81,7.06,8.56,0.058,340.05,171.43,1728.84,27.26,0,1,0,146,Indonesia,Wet,7,2021,0.128,0.65,1,wssv,simulated
23.31,21.64,7.64,8.66,2.857,20.31,59.0,3081.1,8.23,1,0,0,104,Philippines,Wet,11,2021,0.385,1.0,1,wssv,simulated
26.47,11.07,6.57,8.09,2.668,227.07,153.02,3063.62,26.34,1,0,0,54,India,Wet,3,2021,0.515,1.0,1,wssv,simulated
29.45,4.32,8.97,7.38,1.877,259.38,120.67,170.19,28.98,1,0,1,129,Thailand,Dry,7,2021,0.541,1.0,1,wssv,simulated
30.79,13.97,6.02,3.52,2.984,63.74,163.5,2060.1,16.45,1,1,0,61,India,Wet,3,2021,0.794,1.0,1,wssv,simulated
31.19,28.75,6.89,3.27,4.484,410.93,104.48,747.47,2.6,0,1,0,100,Vietnam,Dry,3,2020,0.659,0.87,1,wssv,simulated
31.14,29.09,6.0,4.57,4.185,418.84,68.69,2013.35,1.88,0,0,1,44,Indonesia,Dry,11,2018,0.764,0.68,1,wssv,simulated
30.98,7.97,6.6,2.7,3.595,257.52,80.58,2127.17,9.88,0,1,0,92,Vietnam,Dry,12,2023,0.727,0.87,1,wssv,simulated
20.1,2.98,6.44,9.03,1.354,129.07,151.39,3655.13,23.78,1,0,1,37,China,Wet,4,2022,0.359,1.0,1,wssv,simulated
33.6,30.03,8.04,7.08,4.38,240.86,154.79,840.54,26.22,0,0,0,59,India,Dry,2,2019,0.521,0.73,1,wssv,simulated
29.34,19.8,8.04,7.97,0.404,54.52,12.94,308.91,20.43,1,0,1,71,India,Wet,9,2021,0.203,1.0,1,wssv,simulated
31.32,15.23,6.65,4.66,2.52,225.83,63.63,4726.38,10.4,0,1,0,106,Philippines,Dry,12,2019,0.6,0.73,0,wssv,simulated
27.41,21.93,6.94,4.36,0.928,319.7,48.49,672.1,26.97,0,0,1,41,Vietnam,Wet,6,2020,0.384,0.91,1,wssv,simulated
31.04,6.53,8.89,3.27,4.935,220.69,99.83,1960.49,11.37,0,0,1,106,Indonesia,Wet,12,2018,0.789,1.0,1,wssv,simulated
20.83,16.54,6.62,7.47,4.108,358.39,84.1,1863.55,5.69,1,0,1,62,Thailand,Dry,5,2021,0.564,1.0,1,wssv,simulated
34.11,8.99,8.86,3.76,3.178,60.89,163.0,499.94,27.66,1,0,1,108,Indonesia,Wet,5,2020,0.768,1.0,1,wssv,simulated
23.2,20.83,7.84,5.83,4.054,341.76,78.86,1212.7,7.29,1,1,0,140,China,Wet,2,2018,0.529,0.92,1,wssv,simulated
20.69,7.21,7.9,3.81,1.508,299.83,79.22,3586.05,21.03,1,0,0,151,Philippines,Wet,12,2018,0.441,0.91,0,wssv,simulated
32.13,4.58,7.1,6.73,2.496,127.56,96.71,4890.39,6.59,0,1,1,179,China,Dry,4,2019,0.453,0.62,1,wssv,simulated
22.51,8.02,7.81,4.11,0.205,439.91,12.62,2307.3,20.57,1,0,1,172,India,Wet,8,2021,0.271,0.75,1,wssv,simulated
27.45,0.22,6.05,5.22,2.056,499.01,154.84,2070.86,0.11,1,1,0,71,China,Dry,3,2018,0.629,1.0,1,wssv,simulated
29.68,4.45,7.74,9.42,4.294,251.72,174.39,2732.21,14.42,1,1,0,139,Indonesia,Dry,4,2022,0.393,1.0,1,wssv,simulated
20.17,10.48,8.34,7.15,4.992,215.44,41.56,3826.4,27.0,1,1,0,99,Philippines,Wet,2,2019,0.568,0.98,1,wssv,simulated
23.79,32.0,6.62,4.72,4.057,138.56,176.87,2855.87,3.37,1,1,1,55,Vietnam,Wet,2,2019,0.656,1.0,1,wssv,simulated
25.83,8.23,7.67,2.71,3.786,9.49,116.23,3656.61,6.77,1,1,0,51,Malaysia,Wet,6,2023,0.605,1.0,1,wssv,simulated
33.89,25.83,8.46,8.45,3.549,286.36,59.02,458.93,7.4,0,0,0,134,Vietnam,Wet,10,2020,0.545,0.63,1,wssv,simulated
27.33,16.14,7.56,5.81,1.831,104.8,159.78,2183.21,6.26,1,0,1,95,Philippines,Dry,6,2022,0.353,1.0,1,wssv,simulated
32.21,19.44,8.88,7.22,3.997,89.58,159.46,4289.33,5.76,0,1,1,59,Indonesia,Dry,2,2018,0.656,0.88,1,wssv,simulated
23.36,3.72,6.92,9.74,1.539,91.71,47.77,4861.92,14.98,0,0,1,179,Philippines,Dry,1,2018,0.276,0.38,0,wssv,simulated
27.87,13.78,8.4,5.08,4.096,411.66,166.85,3549.78,0.56,0,1,1,87,Philippines,Dry,8,2021,0.647,1.0,1,wssv,simulated
28.58,16.16,6.69,5.62,4.889,292.02,84.94,320.77,5.44,0,1,0,140,Indonesia,Dry,3,2023,0.614,0.98,1,wssv,simulated
27.63,13.54,7.7,9.85,4.479,455.59,127.89,2397.97,19.94,1,1,1,80,Vietnam,Wet,1,2021,0.372,1.0,1,wssv,simulated
30.22,10.79,7.86,8.67,2.333,249.57,128.82,996.15,25.1,1,0,1,160,Indonesia,Wet,9,2022,0.364,1.0,1,wssv,simulated
33.01,24.03,7.26,2.5,4.639,261.87,137.97,2423.99,28.25,1,1,1,84,Malaysia,Dry,5,2021,0.623,1.0,1,wssv,simulated
27.44,5.89,6.6,5.92,4.198,328.93,178.15,3849.55,10.52,1,1,1,162,India,Wet,10,2021,0.619,1.0,1,wssv,simulated
28.75,9.28,7.33,2.63,1.768,314.18,150.27,1447.87,13.3,1,1,0,63,Indonesia,Dry,4,2020,0.47,1.0,1,wssv,simulated
22.54,22.66,7.68,4.18,4.159,262.11,85.69,4404.63,19.25,1,1,0,90,India,Wet,9,2020,0.557,1.0,1,wssv,simulated
20.49,33.87,7.57,5.0,2.66,99.36,111.4,4632.07,17.41,0,0,0,134,Philippines,Wet,12,2020,0.474,0.67,1,wssv,simulated
30.45,9.68,8.34,5.8,2.293,27.68,162.56,1446.7,10.55,1,0,0,95,China,Dry,2,2020,0.535,1.0,1,wssv,simulated
31.07,4.94,7.08,3.84,2.665,315.82,92.06,1090.25,8.74,1,1,1,139,Indonesia,Wet,12,2021,0.571,1.0,1,wssv,simulated
23.28,30.0,6.41,5.89,4.111,285.19,100.16,646.15,17.84,0,1,0,43,Thailand,Dry,11,2019,0.652,0.48,0,wssv,simulated
20.67,28.15,6.33,8.99,1.639,195.87,195.58,1385.62,26.43,1,1,0,162,Vietnam,Dry,7,2018,0.411,0.88,1,wssv,simulated
23.77,31.13,7.34,7.24,1.348,473.24,110.34,1130.83,10.24,1,0,1,38,Vietnam,Wet,12,2018,0.268,1.0,1,wssv,simulated
27.92,11.69,8.27,2.48,0.426,423.07,142.92,3432.98,3.59,0,0,0,132,Thailand,Dry,2,2022,0.426,1.0,1,wssv,simulated
27.38,8.87,7.79,6.71,4.827,479.98,29.47,3708.45,6.21,0,1,1,158,India,Dry,12,2020,0.491,0.52,1,wssv,simulated
34.69,17.12,6.2,2.36,4.013,202.23,131.82,683.62,0.9,1,1,0,156,Thailand,Wet,4,2022,0.805,1.0,1,wssv,simulated
30.21,10.55,7.59,4.15,4.845,402.77,53.32,2635.97,23.06,1,0,1,114,Malaysia,Wet,11,2023,0.543,1.0,1,wssv,simulated
24.37,9.18,6.39,3.48,0.289,4.95,32.36,2313.26,26.07,0,1,1,92,Malaysia,Dry,8,2021,0.434,0.25,0,wssv,simulated
24.88,21.85,8.49,9.59,4.969,444.38,114.66,3329.05,27.03,0,0,0,77,Malaysia,Dry,11,2021,0.512,0.78,0,wssv,simulated
26.54,29.57,8.47,3.24,3.097,390.62,33.6,1871.85,6.2,0,0,1,127,Vietnam,Dry,10,2018,0.72,0.77,0,wssv,simulated
22.48,8.61,8.55,5.2,1.324,1.61,56.52,2256.82,19.28,0,1,1,45,China,Dry,8,2023,0.482,0.28,1,wssv,simulated
22.45,4.11,8.6,7.02,1.786,46.71,195.51,1699.15,0.66,0,0,0,166,Vietnam,Dry,7,2023,0.481,0.58,0,wssv,simulated
21.89,31.8,6.9,9.0,3.909,16.27,55.13,4841.75,27.29,1,1,1,144,Vietnam,Wet,8,2021,0.467,0.83,1,wssv,simulated
33.27,20.54,7.58,7.99,1.354,358.35,131.24,1704.34,15.79,0,1,0,167,Vietnam,Wet,11,2019,0.231,0.92,1,wssv,simulated
27.73,4.83,8.8,8.82,2.934,434.04,28.71,1782.15,26.12,1,1,1,165,China,Dry,6,2020,0.582,0.98,1,wssv,simulated
23.66,32.79,6.37,5.39,3.634,415.28,72.39,1586.32,22.25,1,1,0,116,Thailand,Wet,9,2022,0.675,0.78,1,wssv,simulated
31.09,30.97,8.54,7.9,2.552,68.12,58.51,2095.39,8.71,0,1,0,143,China,Wet,6,2022,0.527,0.68,1,wssv,simulated
25.28,24.42,8.32,3.68,4.305,254.15,24.78,403.81,22.7,0,0,1,142,China,Wet,8,2020,0.681,1.0,1,wssv,simulated
26.78,17.38,7.48,4.98,4.369,184.97,177.08,675.61,6.5,1,0,1,180,China,Dry,10,2021,0.504,1.0,1,wssv,simulated
20.58,17.27,8.13,8.99,4.464,299.92,64.0,4177.43,17.08,1,1,1,57,India,Wet,4,2019,0.472,1.0,1,wssv,simulated
25.11,14.76,8.54,2.94,1.649,293.06,75.27,246.37,5.06,1,1,1,97,Philippines,Dry,5,2021,0.592,1.0,1,wssv,simulated
22.32,27.15,6.46,3.18,2.413,180.22,163.0,4715.38,24.51,0,0,1,56,India,Dry,6,2018,0.669,0.72,1,wssv,simulated
25.47,19.45,8.37,4.83,3.112,168.11,167.85,4625.8,24.04,0,1,0,82,Indonesia,Wet,7,2023,0.651,1.0,1,wssv,simulated
20.81,28.71,7.84,8.07,1.508,401.77,120.3,246.85,12.52,0,1,0,50,India,Dry,6,2020,0.289,0.42,0,wssv,simulated
28.39,26.81,6.28,7.75,2.284,115.76,84.28,1980.21,1.39,0,0,1,39,Philippines,Wet,11,2023,0.532,1.0,1,wssv,simulated
21.32,12.9,8.37,6.41,2.986,46.42,80.19,1102.59,1.31,1,1,0,38,Philippines,Dry,11,2023,0.596,1.0,1,wssv,simulated
30.61,32.92,7.3,6.0,0.213,454.82,136.48,4458.42,16.3,1,0,0,173,Philippines,Dry,5,2022,0.19,1.0,1,wssv,simulated
34.09,18.19,8.26,5.3,2.264,202.09,152.07,1437.55,25.3,0,0,0,106,Philippines,Dry,5,2019,0.535,0.93,1,wssv,simulated
31.49,15.22,7.44,3.19,4.081,153.48,171.16,1362.52,19.45,0,0,1,141,India,Dry,10,2021,0.57,1.0,1,wssv,simulated
24.91,3.25,8.08,5.79,4.124,151.18,125.78,926.95,11.65,1,0,1,95,India,Dry,10,2022,0.57,1.0,1,wssv,simulated
23.74,28.36,6.99,5.5,1.555,72.09,126.86,150.16,4.58,1,0,1,98,China,Wet,7,2021,0.408,1.0,1,wssv,simulated
32.12,2.24,8.69,7.29,2.689,419.89,119.54,3974.29,7.29,0,1,1,173,India,Dry,1,2019,0.587,0.68,1,wssv,simulated
23.12,17.01,7.67,4.16,4.906,337.74,22.22,2621.94,14.76,1,1,1,158,Vietnam,Dry,6,2020,0.556,0.82,1,wssv,simulated
25.78,28.0,8.67,7.41,2.247,199.7,165.69,4588.67,29.43,1,1,0,43,Indonesia,Wet,12,2018,0.531,1.0,1,wssv,simulated
25.93,26.2,7.95,4.09,1.277,300.83,50.82,2129.73,6.73,1,0,1,135,Thailand,Wet,6,2021,0.414,1.0,1,wssv,simulated
23.77,8.86,6.13,4.33,0.439,342.5,91.95,1325.29,21.46,1,0,0,93,Indonesia,Dry,10,2023,0.466,0.86,1,wssv,simulated
34.57,12.17,8.83,2.17,1.702,187.03,29.24,1196.61,26.37,1,0,0,97,Vietnam,Dry,12,2019,0.672,1.0,1,wssv,simulated
33.02,16.65,7.27,7.68,1.024,427.1,137.61,3490.01,1.43,1,0,0,82,Philippines,Dry,7,2018,0.229,1.0,1,wssv,simulated
34.73,28.01,7.85,2.62,4.117,21.61,79.09,721.86,2.45,1,1,1,105,Philippines,Wet,10,2020,0.638,1.0,1,wssv,simulated
25.01,4.64,6.06,3.44,3.082,214.61,191.92,4028.69,6.47,0,0,1,31,Malaysia,Wet,12,2021,0.792,1.0,1,wssv,simulated
30.79,4.32,6.12,2.61,2.977,76.57,178.99,785.67,12.04,1,1,1,81,China,Wet,5,2018,0.807,1.0,1,wssv,simulated
23.59,29.2,6.13,3.97,3.048,221.73,57.29,526.24,12.41,1,1,1,41,Vietnam,Dry,7,2019,0.763,0.77,1,wssv,simulated
26.21,12.45,7.53,5.35,0.728,226.84,73.03,833.98,13.71,0,0,0,133,Malaysia,Wet,1,2023,0.241,0.8,1,wssv,simulated
30.86,3.95,6.02,9.68,4.517,422.73,184.33,4624.19,16.5,0,1,0,111,India,Dry,3,2018,0.591,0.78,1,wssv,simulated
27.84,29.73,7.36,7.51,1.013,90.11,55.78,4017.25,5.63,0,0,0,124,Indonesia,Wet,10,2023,0.219,0.72,1,wssv,simulated
34.52,30.48,7.26,5.78,0.28,221.18,66.39,811.87,3.25,0,0,0,99,Vietnam,Wet,5,2023,0.212,0.45,1,wssv,simulated
