water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,yhv_outbreak,disease_type,data_source
31.59,32.9,7.6,7.69,0.795,408.63,45.4,1699.66,18.22,0,1,1,123,Indonesia,Wet,7,2023,0.182,0.5,1,yhv,simulated
25.88,23.27,8.31,4.72,0.243,332.23,132.15,149.9,24.93,0,0,1,157,India,Dry,5,2022,0.338,0.77,0,yhv,simulated
27.07,17.23,6.62,5.37,3.165,280.5,112.09,2879.67,8.42,1,0,1,61,Indonesia,Wet,2,2022,0.634,1.0,1,yhv,simulated
34.37,11.54,9.0,6.88,4.135,31.52,75.56,169.31,19.26,1,0,1,54,Philippines,Dry,5,2022,0.687,0.835,1,yhv,simulated
27.28,18.21,8.52,2.82,2.31,32.91,71.04,2883.81,0.44,1,0,1,52,Philippines,Wet,2,2021,0.666,1.0,1,yhv,simulated
33.48,4.24,7.55,3.75,4.408,258.82,132.3,520.82,22.97,1,0,0,149,India,Wet,3,2023,0.55,1.0,1,yhv,simulated
28.7,17.92,6.24,6.92,0.068,2.61,130.3,4021.78,7.48,0,0,0,65,Indonesia,Dry,10,2020,0.32,0.97,1,yhv,simulated
22.2,12.35,6.53,7.38,3.209,148.86,75.56,1562.04,16.24,1,1,0,83,Vietnam,Dry,5,2021,0.582,0.76,1,yhv,simulated
27.88,26.33,8.75,6.1,3.639,152.55,13.39,3947.14,23.52,0,0,0,134,Indonesia,Dry,12,2020,0.672,0.56,1,yhv,simulated
34.12,3.71,8.65,7.18,2.778,113.04,124.99,1845.3,3.32,1,1,1,48,Philippines,Dry,2,2020,0.594,1.0,1,yhv,simulated
28.01,24.19,7.95,9.34,3.66,384.28,152.99,3812.05,21.92,0,0,1,57,China,Wet,1,2018,0.43,1.0,1,yhv,simulated
20.08,9.99,8.36,9.44,4.057,14.91,30.85,110.86,5.85,0,1,1,67,Malaysia,Wet,12,2021,0.495,0.46,0,yhv,simulated
21.11,33.45,6.63,3.92,2.133,439.74,118.58,3140.49,20.56,1,1,0,60,Philippines,Dry,8,2020,0.585,1.0,1,yhv,simulated
26.62,1.83,7.35,2.57,0.457,15.37,199.72,2131.66,5.73,0,1,1,99,China,Wet,4,2018,0.323,0.955,1,yhv,simulated
28.57,28.4,7.1,5.98,1.682,87.96,112.3,3084.3,6.85,1,1,0,131,Philippines,Wet,4,2020,0.388,1.0,1,yhv,simulated
33.24,12.48,8.72,5.09,1.278,448.14,51.99,3343.9,21.46,0,1,1,80,Malaysia,Wet,6,2020,0.509,0.785,1,yhv,simulated
26.68,7.32,8.92,7.0,0.607,193.1,34.31,4380.95,27.23,1,1,1,121,China,Dry,7,2020,0.404,0.72,1,yhv,simulated
29.29,21.7,7.69,4.68,3.846,342.11,80.36,3009.04,19.51,1,1,0,36,Vietnam,Dry,9,2018,0.542,0.94,1,yhv,simulated
26.99,29.86,6.1,6.72,2.465,364.22,169.4,3651.06,26.38,1,1,0,87,China,Dry,6,2018,0.617,1.0,1,yhv,simulated
21.93,24.37,8.89,6.37,4.074,317.45,148.6,2958.9,19.93,1,0,1,96,Thailand,Wet,3,2018,0.686,1.0,1,yhv,simulated
27.4,3.84,7.14,5.75,1.738,429.11,64.38,3991.3,2.85,1,0,1,106,Malaysia,Dry,7,2020,0.395,0.89,1,yhv,simulated
27.25,24.63,7.94,7.49,2.963,314.27,64.73,4013.29,5.49,1,0,0,76,China,Dry,5,2023,0.486,1.0,1,yhv,simulated
23.54,29.65,7.75,5.61,3.736,209.71,21.19,203.0,18.58,1,1,0,46,Malaysia,Dry,5,2021,0.521,0.49,0,yhv,simulated
29.71,12.82,7.18,3.16,1.301,354.23,187.25,940.74,23.39,1,1,0,148,Indonesia,Wet,9,2023,0.426,1.0,1,yhv,simulated
21.62,10.73,7.42,9.12,4.808,470.21,41.32,2956.8,0.54,0,0,0,56,Philippines,Wet,9,2021,0.376,0.44,1,yhv,simulated
21.97,29.38,7.63,6.8,3.385,43.5,31.89,1278.62,7.91,1,0,1,60,Malaysia,Wet,6,2022,0.462,0.84,1,yhv,simulated
33.45,0.48,7.24,8.79,1.439,111.43,42.11,2762.25,3.71,0,1,0,48,Thailand,Wet,11,2020,0.244,0.465,0,yhv,simulated
27.08,7.86,6.67,9.79,3.508,75.08,87.64,613.93,20.22,0,0,1,52,India,Wet,1,2023,0.479,0.81,1,yhv,simulated
33.64,34.4,7.03,8.94,0.417,99.02,112.08,4365.21,5.28,1,0,0,121,Vietnam,Dry,10,2019,0.16,0.925,1,yhv,simulated
32.52,18.95,6.37,3.31,3.234,200.07,81.15,3364.78,26.55,0,0,0,42,Thailand,Dry,2,2022,0.745,0.865,1,yhv,simulated
33.94,19.11,6.5,5.66,0.074,79.36,169.3,719.27,16.07,0,0,0,41,Philippines,Dry,9,2020,0.32,0.845,1,yhv,simulated
23.41,20.16,8.43,7.28,4.666,29.81,52.8,4377.56,5.51,1,1,0,139,Thailand,Wet,6,2021,0.579,0.96,1,yhv,simulated
27.98,18.87,8.64,6.11,0.333,127.04,141.45,3591.45,25.38,1,0,0,180,Thailand,Dry,9,2018,0.357,1.0,1,yhv,simulated
30.94,5.47,8.89,3.24,4.654,411.34,54.92,4402.7,4.93,0,0,0,173,Philippines,Dry,11,2023,0.79,0.665,1,yhv,simulated
20.77,2.2,8.11,5.09,2.141,294.61,194.89,2936.8,10.72,0,0,0,30,Vietnam,Dry,10,2020,0.503,0.66,1,yhv,simulated
25.93,6.65,8.75,4.87,4.483,98.66,189.13,3006.22,1.94,1,1,1,69,Indonesia,Wet,8,2021,0.713,1.0,1,yhv,simulated
32.34,24.92,8.8,4.25,0.894,143.12,82.47,3738.35,14.6,1,0,0,66,Malaysia,Wet,7,2021,0.508,1.0,1,yhv,simulated
22.14,0.87,7.77,5.53,0.9,27.06,26.61,1632.9,0.74,0,0,1,168,Thailand,Dry,3,2018,0.294,0.15,0,yhv,simulated
30.56,2.27,7.72,3.4,3.098,221.44,16.23,473.58,27.46,0,0,0,102,Philippines,Dry,11,2021,0.59,0.595,0,yhv,simulated
26.48,34.83,7.61,6.16,2.142,192.26,62.91,3972.95,24.96,1,0,0,43,Vietnam,Dry,12,2022,0.384,0.84,1,yhv,simulated
29.8,19.06,7.4,9.93,0.921,402.51,88.11,1932.55,24.97,1,0,0,38,Malaysia,Wet,11,2021,0.121,1.0,1,yhv,simulated
28.29,33.11,8.47,4.28,3.427,196.76,26.03,4439.08,24.7,1,1,0,118,Malaysia,Wet,10,2022,0.686,1.0,1,yhv,simulated
23.19,20.57,7.71,5.06,3.044,128.69,61.06,1484.1,28.22,0,0,1,95,Vietnam,Dry,8,2019,0.533,0.49,0,yhv,simulated
31.38,23.84,7.62,5.25,4.28,440.99,65.32,3625.75,27.19,1,0,0,102,Thailand,Dry,9,2022,0.512,1.0,1,yhv,simulated
30.65,11.48,8.28,5.76,1.529,117.58,142.66,3737.51,28.64,0,0,1,128,Malaysia,Wet,4,2019,0.441,1.0,1,yhv,simulated
30.58,0.09,7.71,5.05,3.175,383.62,160.4,1875.51,23.21,0,1,0,47,Indonesia,Dry,1,2019,0.533,0.74,1,yhv,simulated
24.45,11.83,6.56,8.12,1.208,324.66,27.84,4239.39,29.99,0,1,0,148,Thailand,Dry,2,2023,0.354,0.21,0,yhv,simulated
23.29,8.9,6.53,3.89,2.683,166.72,90.14,1218.06,13.11,1,1,1,119,Thailand,Wet,11,2019,0.663,1.0,1,yhv,simulated
24.72,33.79,7.18,9.41,2.571,82.52,91.06,1567.13,21.1,1,1,1,140,Thailand,Dry,6,2023,0.359,0.89,1,yhv,simulated
24.42,24.95,7.22,5.42,1.827,31.63,90.09,1304.65,24.55,0,1,1,172,Indonesia,Wet,1,2021,0.402,0.94,1,yhv,simulated
29.9,11.05,6.64,9.44,3.729,178.94,197.26,3431.44,0.57,0,1,1,172,India,Dry,10,2020,0.495,0.86,1,yhv,simulated
27.33,20.16,8.06,3.32,0.078,251.41,49.93,2433.08,11.5,1,1,0,165,Malaysia,Wet,10,2021,0.325,1.0,1,yhv,simulated
22.07,3.2,7.64,5.93,0.803,253.69,161.95,3809.76,12.3,1,0,0,133,Thailand,Wet,2,2021,0.248,1.0,1,yhv,simulated
21.49,18.45,7.87,4.66,4.994,327.9,187.37,121.22,4.62,1,0,0,171,Philippines,Dry,1,2020,0.573,1.0,1,yhv,simulated
34.3,5.66,7.42,7.98,2.488,456.72,69.54,4001.83,2.42,0,0,1,37,Indonesia,Dry,7,2019,0.357,0.415,0,yhv,simulated
33.54,24.26,8.72,2.01,2.288,127.89,194.68,385.04,13.74,0,1,0,93,Malaysia,Wet,12,2021,0.724,1.0,1,yhv,simulated
32.43,1.25,6.21,4.32,0.077,329.02,123.53,2385.44,2.35,1,0,0,41,Vietnam,Wet,4,2020,0.413,1.0,1,yhv,simulated
20.93,19.27,7.89,7.99,0.539,398.16,132.13,2892.21,5.38,1,0,1,167,India,Dry,2,2018,0.192,1.0,1,yhv,simulated
24.87,23.25,6.58,9.32,0.908,27.33,89.43,3765.04,26.53,0,1,0,37,China,Dry,6,2021,0.277,0.27,0,yhv,simulated
34.19,0.24,7.02,6.66,2.238,483.51,173.79,633.34,12.33,1,1,0,31,Vietnam,Dry,1,2021,0.44,0.965,1,yhv,simulated
32.4,34.46,8.67,3.08,0.947,395.96,111.4,708.2,9.14,0,1,0,146,India,Dry,8,2018,0.531,0.775,1,yhv,simulated
22.84,0.9,6.45,3.79,2.799,209.86,158.45,1678.97,3.7,1,0,0,96,China,Dry,8,2020,0.693,1.0,1,yhv,simulated
23.08,6.66,7.71,2.9,0.277,131.91,178.52,1089.49,3.57,0,1,0,89,Indonesia,Dry,4,2021,0.302,0.455,1,yhv,simulated
34.5,1.08,7.41,3.06,2.875,347.88,77.4,4342.76,5.29,0,0,1,96,China,Wet,6,2018,0.566,0.72,1,yhv,simulated
24.6,20.62,6.01,3.41,1.166,212.83,72.24,4735.44,8.54,0,0,1,124,Indonesia,Wet,12,2021,0.598,0.865,0,yhv,simulated
34.21,26.27,6.44,4.41,1.256,269.22,28.95,3070.81,29.84,0,1,0,139,China,Dry,8,2020,0.503,0.335,0,yhv,simulated
31.81,21.78,6.62,6.72,4.538,85.54,45.37,1857.29,13.46,1,1,0,74,Malaysia,Wet,4,2020,0.589,1.0,1,yhv,simulated
28.87,12.06,7.75,8.62,2.907,338.2,45.12,1143.75,1.3,0,0,1,155,Malaysia,Wet,4,2022,0.411,0.94,1,yhv,simulated
30.74,19.27,7.48,4.56,3.327,444.96,103.14,2715.53,20.52,0,1,1,85,Indonesia,Wet,4,2023,0.518,1.0,1,yhv,simulated
32.22,2.48,6.0,5.36,4.019,69.28,152.46,2441.27,25.42,0,0,0,69,China,Dry,2,2019,0.738,0.91,1,yhv,simulated
21.75,11.95,7.98,4.9,0.837,109.4,54.49,2465.83,4.14,1,1,1,96,Philippines,Dry,9,2021,0.343,0.4,1,yhv,simulated
20.38,22.01,6.97,9.61,4.555,219.28,32.72,1884.93,5.84,1,1,1,172,Thailand,Dry,2,2021,0.435,0.81,1,yhv,simulated
33.65,3.65,6.51,8.86,1.05,170.79,13.71,3603.53,14.31,0,1,0,123,Thailand,Wet,5,2021,0.32,0.535,1,yhv,simulated
25.07,13.82,7.21,5.31,4.635,363.02,114.09,667.92,1.2,1,0,0,156,Indonesia,Wet,11,2021,0.538,1.0,1,yhv,simulated
24.94,4.6,7.8,3.99,3.718,56.68,195.74,1002.62,12.93,1,1,0,180,Vietnam,Wet,3,2018,0.584,1.0,1,yhv,simulated
31.39,28.64,7.93,5.23,2.186,62.8,191.92,179.3,22.09,0,1,0,130,India,Wet,6,2018,0.474,0.94,0,yhv,simulated
21.7,0.82,7.91,6.54,0.226,172.45,99.69,912.2,25.28,0,0,0,108,Malaysia,Wet,3,2018,0.209,0.65,1,yhv,simulated
22.64,34.7,7.2,3.53,3.635,146.75,157.31,2231.56,14.34,0,0,0,34,India,Wet,9,2018,0.599,0.895,0,yhv,simulated
20.45,33.21,7.73,7.15,2.505,387.11,146.69,2285.84,26.04,0,1,0,177,Thailand,Dry,6,2023,0.412,0.49,0,yhv,simulated
31.18,26.05,7.75,3.63,0.042,298.45,78.5,248.68,29.34,0,1,0,75,Malaysia,Dry,1,2018,0.259,0.355,1,yhv,simulated
25.35,24.91,7.63,9.55,2.522,346.3,126.57,3774.02,26.16,0,0,1,98,Malaysia,Wet,7,2018,0.317,1.0,1,yhv,simulated
20.08,13.37,6.74,3.58,3.036,422.98,173.75,3414.22,19.02,0,1,0,116,Vietnam,Dry,1,2019,0.674,0.865,0,yhv,simulated
22.85,19.99,7.5,4.48,2.393,411.13,105.43,2775.11,22.45,0,1,0,60,Malaysia,Wet,1,2021,0.45,0.89,0,yhv,simulated
21.92,30.5,8.67,3.98,3.935,137.12,172.67,3046.33,27.23,0,1,1,110,Vietnam,Wet,8,2019,0.729,0.915,1,yhv,simulated
32.65,6.18,7.68,9.81,0.22,23.85,38.39,529.19,3.79,0,1,1,127,Philippines,Dry,2,2021,0.061,0.3,0,yhv,simulated
29.3,31.43,8.08,3.6,2.655,127.45,179.37,3206.19,21.17,0,0,1,171,Thailand,Dry,2,2020,0.605,1.0,1,yhv,simulated
34.21,30.08,8.63,8.56,0.841,357.86,20.93,4098.4,11.94,1,0,1,76,India,Wet,9,2022,0.33,0.895,0,yhv,simulated
23.39,4.62,8.22,8.08,3.379,250.09,172.84,1092.22,0.92,0,0,1,100,Vietnam,Dry,4,2022,0.517,0.71,1,yhv,simulated
22.67,34.33,7.55,9.09,1.036,386.31,143.07,3532.26,28.94,0,1,0,97,Thailand,Wet,11,2021,0.154,0.69,1,yhv,simulated
30.61,0.3,8.59,7.11,0.537,295.48,110.63,1804.65,0.64,1,0,0,75,Indonesia,Wet,1,2021,0.338,1.0,1,yhv,simulated
30.92,3.6,6.84,5.34,2.724,118.96,195.82,2566.41,3.86,0,1,1,154,Indonesia,Dry,7,2019,0.568,0.86,1,yhv,simulated
23.84,5.0,8.54,7.99,1.466,432.62,140.22,2526.8,9.2,1,0,1,144,Philippines,Dry,6,2018,0.403,1.0,1,yhv,simulated
27.86,28.47,6.29,7.58,4.041,293.26,137.34,1859.21,27.85,0,1,0,90,Philippines,Wet,5,2020,0.616,1.0,1,yhv,simulated
24.47,14.66,8.49,2.16,2.358,242.0,21.07,1284.15,8.67,0,0,1,160,Indonesia,Dry,3,2022,0.688,0.665,1,yhv,simulated
31.02,17.54,6.5,3.03,2.905,60.24,192.8,3087.31,2.78,1,1,0,151,Malaysia,Wet,5,2021,0.722,1.0,1,yhv,simulated
32.96,7.71,8.52,7.46,4.884,425.78,138.87,4319.21,14.03,0,1,0,122,Thailand,Dry,12,2021,0.588,0.81,1,yhv,simulated
22.97,2.78,6.93,4.06,4.229,82.79,173.58,2590.69,28.01,1,1,1,174,Indonesia,Dry,4,2018,0.626,0.96,1,yhv,simulated
23.08,27.51,8.97,9.63,0.422,486.23,162.79,3979.66,21.14,1,1,0,46,Vietnam,Dry,11,2021,0.304,0.77,1,yhv,simulated
33.79,9.11,6.21,4.44,1.632,117.0,169.04,2919.83,15.08,0,0,0,48,Indonesia,Wet,10,2018,0.582,0.985,1,yhv,simulated
24.23,9.07,7.55,6.25,4.086,98.4,158.28,3055.3,19.17,1,1,1,73,China,Dry,8,2020,0.467,0.89,1,yhv,simulated
33.77,16.13,6.15,7.72,4.088,3.44,152.89,2732.4,22.03,0,1,0,97,Philippines,Dry,7,2018,0.634,0.885,1,yhv,simulated
24.33,34.06,7.44,3.86,3.8,173.14,132.81,940.36,18.24,1,0,0,145,China,Dry,3,2021,0.548,1.0,1,yhv,simulated
33.66,4.11,6.62,7.16,3.853,287.65,79.6,2935.49,5.28,0,0,1,85,Philippines,Dry,9,2020,0.575,0.485,1,yhv,simulated
28.42,11.3,7.82,3.17,3.473,437.19,190.6,4612.29,24.86,1,0,0,89,Philippines,Wet,8,2018,0.614,1.0,1,yhv,simulated
24.88,9.59,8.96,5.75,0.885,364.56,140.55,500.31,10.84,0,1,1,127,India,Dry,8,2023,0.483,0.47,0,yhv,simulated
28.5,28.19,8.93,5.19,3.17,253.38,182.45,3390.77,26.21,0,1,0,169,India,Dry,12,2019,0.732,0.81,1,yhv,simulated
23.87,25.88,6.17,6.29,1.431,64.8,38.71,4422.99,3.42,1,1,1,124,Malaysia,Dry,6,2022,0.504,0.61,1,yhv,simulated
24.74,11.83,8.06,8.98,0.349,182.07,75.14,4084.12,19.09,1,1,1,30,Philippines,Dry,1,2021,0.166,0.47,0,yhv,simulated
22.0,34.77,7.42,6.18,1.873,169.8,149.01,4151.33,13.46,1,0,0,74,China,Dry,1,2018,0.349,0.94,1,yhv,simulated
28.74,16.73,8.26,6.05,3.615,34.2,16.81,2042.47,14.72,1,1,1,144,China,Dry,5,2022,0.592,1.0,1,yhv,simulated
32.41,1.31,8.26,5.21,1.928,139.34,49.09,321.99,21.93,1,1,0,35,India,Wet,1,2021,0.501,1.0,1,yhv,simulated
21.65,1.87,6.33,9.83,3.458,254.09,170.35,3091.76,22.74,1,1,1,90,China,Dry,8,2021,0.534,0.96,1,yhv,simulated
30.88,3.44,7.79,5.05,2.112,498.5,29.46,2936.61,24.6,0,1,1,107,Philippines,Wet,6,2019,0.448,0.64,0,yhv,simulated
34.86,22.88,8.33,7.18,0.315,96.82,150.67,1177.25,2.92,0,1,1,90,Indonesia,Wet,2,2022,0.267,0.995,1,yhv,simulated
22.03,17.11,6.05,8.3,4.113,284.45,189.05,2076.51,16.86,0,0,1,126,Indonesia,Dry,12,2019,0.632,0.91,1,yhv,simulated
30.33,32.27,8.58,2.55,2.909,404.12,123.66,2070.2,25.3,1,1,1,128,Indonesia,Wet,9,2019,0.752,1.0,1,yhv,simulated
23.3,2.67,8.85,8.86,1.797,132.46,164.07,1355.27,25.51,1,1,0,78,Thailand,Dry,12,2021,0.463,0.91,1,yhv,simulated
34.04,26.11,8.02,6.17,0.492,417.52,131.49,3305.21,19.94,1,0,0,133,China,Dry,9,2022,0.269,0.995,1,yhv,simulated
33.58,21.59,7.86,2.55,2.393,35.59,71.14,3107.66,12.85,0,1,0,43,Philippines,Wet,6,2022,0.574,0.77,1,yhv,simulated
26.51,7.61,8.38,8.92,0.081,150.67,24.29,4580.43,11.9,0,1,0,165,Malaysia,Dry,6,2019,0.192,0.32,0,yhv,simulated
22.75,16.99,8.12,2.6,4.117,274.67,48.68,3425.11,22.14,1,0,0,170,Indonesia,Dry,11,2020,0.683,0.965,1,yhv,simulated
25.35,34.41,8.16,4.81,2.391,328.53,42.37,1484.92,16.98,1,0,1,110,Philippines,Dry,4,2022,0.549,0.71,1,yhv,simulated
32.19,0.34,6.53,9.77,0.523,284.81,85.17,4687.07,5.71,0,0,1,135,Malaysia,Dry,12,2021,0.227,0.47,1,yhv,simulated
24.59,29.39,7.11,4.84,1.011,134.53,76.3,3550.18,26.29,1,0,1,69,Thailand,Dry,8,2019,0.349,0.64,0,yhv,simulated
33.93,29.99,8.47,4.11,1.105,215.48,137.12,1668.81,12.85,1,0,1,126,Indonesia,Dry,9,2020,0.481,1.0,1,yhv,simulated
26.06,9.53,7.91,8.1,2.882,99.82,185.88,3995.92,7.54,1,0,1,140,India,Wet,8,2023,0.452,1.0,1,yhv,simulated
31.11,10.41,8.97,8.68,2.0,140.4,197.54,3664.02,18.96,1,0,0,154,Malaysia,Dry,4,2022,0.511,1.0,1,yhv,simulated
25.35,18.29,8.75,9.87,4.291,205.93,74.17,4183.52,3.24,0,0,0,62,Indonesia,Wet,4,2020,0.546,0.71,1,yhv,simulated
25.24,27.63,8.69,8.39,1.722,266.12,74.12,173.62,20.23,0,1,1,118,Philippines,Dry,10,2019,0.443,0.26,0,yhv,simulated
32.77,9.23,6.86,8.91,3.206,269.34,180.53,1762.93,6.57,0,1,0,167,Thailand,Wet,11,2018,0.476,1.0,1,yhv,simulated
23.75,31.04,8.47,7.89,3.602,10.88,76.78,2727.82,25.54,0,0,1,149,Malaysia,Dry,11,2022,0.565,0.36,1,yhv,simulated
34.52,30.45,8.01,3.04,4.615,397.38,94.21,2397.35,16.38,1,0,0,99,Philippines,Dry,6,2023,0.65,1.0,1,yhv,simulated
20.18,5.54,7.59,9.01,3.736,16.04,147.49,4387.85,2.66,1,0,0,154,Vietnam,Wet,4,2019,0.381,1.0,1,yhv,simulated
21.79,15.56,7.81,4.32,4.662,317.56,119.44,459.39,23.6,1,1,1,118,Thailand,Wet,2,2020,0.574,1.0,1,yhv,simulated
25.67,30.03,7.26,5.41,3.037,61.77,55.39,705.35,14.69,1,1,0,150,India,Wet,7,2020,0.526,0.69,1,yhv,simulated
26.78,10.65,8.3,2.43,2.481,127.22,189.54,4866.28,15.31,0,0,1,41,Philippines,Wet,11,2021,0.661,1.0,1,yhv,simulated
26.93,18.67,7.73,2.7,4.858,467.28,164.61,1069.84,26.95,0,0,0,155,India,Dry,1,2023,0.615,1.0,1,yhv,simulated
28.1,19.27,7.88,6.59,1.073,159.08,54.03,1553.53,6.64,1,1,0,126,Philippines,Wet,5,2019,0.296,1.0,1,yhv,simulated
23.82,6.65,6.14,3.11,1.213,372.78,76.89,2330.09,23.89,1,1,0,96,Malaysia,Wet,7,2018,0.591,0.865,1,yhv,simulated
21.13,32.53,7.81,2.83,1.224,439.81,52.55,2699.25,3.7,0,0,1,98,Philippines,Dry,12,2018,0.427,0.395,0,yhv,simulated
22.27,28.59,8.65,6.47,0.356,186.74,108.24,3760.85,24.8,1,0,0,163,Philippines,Wet,12,2022,0.349,1.0,1,yhv,simulated
23.61,29.2,7.52,4.79,4.814,439.7,154.68,1399.72,13.18,1,0,0,179,China,Wet,10,2019,0.51,1.0,1,yhv,simulated
22.76,34.92,8.68,9.13,4.505,10.67,81.59,4173.56,7.67,0,1,0,86,Malaysia,Dry,1,2019,0.559,0.21,0,yhv,simulated
26.47,18.67,8.45,5.11,1.489,492.58,174.1,3461.21,1.1,0,0,1,70,India,Wet,8,2022,0.487,1.0,1,yhv,simulated
27.75,18.52,8.16,4.28,3.937,392.45,52.39,1348.33,16.09,0,1,1,167,India,Dry,11,2023,0.634,0.71,1,yhv,simulated
27.0,4.74,6.13,4.88,0.838,88.33,191.4,4208.83,20.81,0,0,1,49,Vietnam,Dry,8,2019,0.492,0.82,1,yhv,simulated
25.57,28.4,6.24,9.38,0.303,10.94,173.78,4016.93,8.7,0,1,1,117,Malaysia,Wet,6,2020,0.264,0.67,0,yhv,simulated
22.34,5.56,7.87,5.94,2.323,430.47,41.92,4174.29,23.47,1,1,1,42,China,Dry,8,2023,0.455,0.54,1,yhv,simulated
30.97,25.16,6.58,3.9,0.453,261.31,78.9,4144.85,27.4,0,1,1,32,Philippines,Dry,5,2022,0.407,0.475,0,yhv,simulated
28.96,25.57,8.93,8.15,4.2,283.61,147.58,1447.57,27.31,0,1,1,50,Thailand,Wet,1,2019,0.633,1.0,1,yhv,simulated
24.89,22.78,6.62,3.55,1.957,116.14,173.62,2277.5,27.7,0,1,0,135,Vietnam,Dry,1,2023,0.579,0.865,0,yhv,simulated
32.56,17.55,6.36,7.28,3.308,149.51,137.42,1041.98,1.11,1,0,0,180,Malaysia,Wet,11,2021,0.614,1.0,1,yhv,simulated
20.6,29.1,7.32,4.95,0.297,28.35,14.17,4416.89,4.94,1,1,0,180,China,Wet,6,2022,0.231,0.55,1,yhv,simulated
34.19,11.8,6.61,3.14,0.354,194.85,179.34,3428.66,7.25,0,1,1,161,India,Wet,7,2020,0.416,0.9,1,yhv,simulated
27.52,4.2,7.09,5.25,1.002,427.38,78.14,374.71,2.08,1,0,0,179,Malaysia,Dry,6,2019,0.338,0.84,0,yhv,simulated
24.51,0.49,8.22,3.77,1.708,313.8,142.68,4617.89,21.97,0,1,1,72,Philippines,Dry,2,2018,0.517,0.715,1,yhv,simulated
20.41,14.51,6.56,9.39,0.169,257.06,199.81,4222.16,1.97,1,1,1,127,Vietnam,Wet,12,2018,0.196,1.0,1,yhv,simulated
29.14,14.08,7.91,4.67,3.066,387.98,192.04,3217.84,21.49,0,0,0,97,Vietnam,Dry,2,2023,0.579,1.0,1,yhv,simulated
25.01,6.73,8.41,5.11,2.081,346.88,105.45,629.54,1.88,0,0,0,155,Malaysia,Dry,8,2022,0.546,0.66,1,yhv,simulated
20.75,0.79,8.12,3.47,3.263,210.01,142.81,3681.35,13.26,1,1,0,101,Philippines,Wet,4,2019,0.654,1.0,1,yhv,simulated
20.79,14.94,7.48,4.01,2.023,329.83,139.87,4069.3,15.18,1,0,1,88,China,Wet,8,2018,0.428,1.0,1,yhv,simulated
34.43,25.35,6.51,5.85,4.647,64.79,110.73,3009.21,22.46,0,1,0,168,China,Dry,11,2020,0.637,0.685,1,yhv,simulated
32.12,15.85,6.29,9.39,0.545,440.16,47.81,3510.33,5.71,1,0,0,119,Indonesia,Wet,5,2019,0.283,1.0,1,yhv,simulated
28.5,4.51,8.64,9.47,1.424,303.6,100.2,4754.39,24.86,1,1,1,83,Philippines,Wet,10,2019,0.366,1.0,1,yhv,simulated
34.49,2.53,7.86,8.61,1.03,350.22,45.38,2397.53,27.48,0,0,0,155,Malaysia,Wet,5,2018,0.221,0.565,0,yhv,simulated
33.06,1.45,8.71,7.51,4.1,85.37,132.94,681.39,0.44,1,0,1,106,Malaysia,Wet,7,2022,0.618,1.0,1,yhv,simulated
25.37,16.02,6.74,6.49,3.67,406.58,125.62,4483.45,3.94,0,1,0,69,Philippines,Wet,5,2018,0.577,0.96,1,yhv,simulated
30.83,32.37,6.02,9.48,3.644,77.67,17.45,4444.52,28.46,1,1,0,46,China,Dry,12,2018,0.597,0.81,1,yhv,simulated
34.9,16.89,6.67,7.88,1.932,119.36,167.25,4552.07,10.27,0,0,1,128,Indonesia,Dry,3,2020,0.424,1.0,1,yhv,simulated
27.49,12.34,8.23,5.4,3.667,62.64,161.12,1955.72,6.3,1,1,1,65,Vietnam,Wet,9,2021,0.608,1.0,1,yhv,simulated
21.95,7.53,6.26,4.27,0.676,85.18,83.68,4869.51,27.02,0,1,1,116,Thailand,Dry,12,2019,0.473,0.12,0,yhv,simulated
22.1,6.33,8.19,6.29,2.928,178.55,187.51,1349.78,22.78,0,0,0,156,India,Wet,3,2021,0.564,0.86,1,yhv,simulated
22.75,9.81,7.46,5.05,2.451,281.11,91.67,3975.36,9.67,1,1,1,153,China,Wet,1,2021,0.444,1.0,1,yhv,simulated
24.66,4.29,6.53,5.58,1.45,132.71,13.58,3236.62,0.08,1,1,1,68,Indonesia,Wet,10,2021,0.47,0.81,1,yhv,simulated
28.27,22.47,6.09,2.79,1.533,358.98,75.18,1148.49,28.71,0,0,1,140,India,Wet,8,2020,0.646,1.0,1,yhv,simulated
27.56,10.64,6.99,5.74,2.434,302.45,31.21,4751.55,11.09,1,0,1,36,Malaysia,Dry,9,2021,0.497,0.96,1,yhv,simulated
25.26,15.65,7.99,3.78,3.106,404.09,61.97,2526.37,7.62,1,1,0,166,Malaysia,Dry,10,2022,0.622,0.795,1,yhv,simulated
22.25,7.41,6.07,8.13,4.562,392.93,71.87,2910.87,24.83,1,1,0,157,Vietnam,Dry,2,2022,0.634,0.56,1,yhv,simulated
31.11,16.67,6.08,9.44,3.949,335.07,57.59,1582.04,7.99,1,1,0,162,Thailand,Wet,1,2023,0.589,1.0,1,yhv,simulated
27.33,31.24,6.34,2.79,0.196,349.15,82.89,4922.45,22.14,1,0,1,63,China,Wet,5,2023,0.455,1.0,1,yhv,simulated
27.96,22.89,6.44,3.88,3.185,475.94,184.83,753.75,20.48,0,0,1,145,Vietnam,Wet,2,2020,0.714,1.0,1,yhv,simulated
