water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,wssv_outbreak,disease_type,data_source,ems_ahpnd_outbreak,ihhnv_outbreak,yhv_outbreak,imnv_outbreak
27.21,21.64,6.86,3.16,2.754,436.71,141.28,1269.48,4.18,0,0,1,39,Thailand,Dry,11,2021,0.641,0.98,,imnv,simulated,,,,1.0
34.67,3.9,8.81,5.62,2.492,204.44,145.72,3880.23,6.07,0,0,1,49,Malaysia,Wet,11,2019,0.641,0.74,,imnv,simulated,,,,1.0
30.73,7.23,8.88,6.98,1.592,330.87,189.81,2682.57,12.74,1,1,1,100,Vietnam,Wet,2,2021,0.508,0.94,,imnv,simulated,,,,1.0
29.77,30.05,7.03,4.47,2.042,354.71,29.66,990.2,24.73,0,0,0,141,Indonesia,Dry,9,2022,0.49,0.38,,imnv,simulated,,,,1.0
21.51,0.75,7.13,3.38,2.825,150.06,136.14,1670.09,1.02,0,0,0,88,India,Wet,2,2019,0.596,0.62,,imnv,simulated,,,,1.0
28.8,17.4,8.42,3.99,4.694,236.25,191.48,3430.65,17.55,0,0,1,112,Indonesia,Dry,5,2023,0.687,0.98,,imnv,simulated,,,,1.0
26.82,12.8,6.32,2.2,0.364,192.45,74.84,1475.26,4.88,1,0,0,75,Vietnam,Dry,9,2018,0.497,1.0,,imnv,simulated,,,,1.0
26.53,11.7,7.74,4.69,3.497,342.5,121.71,3883.55,2.17,1,0,0,71,Indonesia,Dry,8,2021,0.55,0.98,,imnv,simulated,,,,1.0
31.65,1.25,8.84,6.72,4.895,277.69,168.13,2148.22,19.2,1,1,0,109,China,Dry,6,2020,0.666,0.69,,imnv,simulated,,,,0.0
21.81,28.27,8.13,8.12,4.532,456.69,53.16,1872.86,28.93,0,1,1,175,India,Wet,8,2021,0.501,0.29,,imnv,simulated,,,,0.0
24.54,21.2,6.81,9.85,3.544,378.03,23.47,148.99,29.72,0,1,1,151,Malaysia,Wet,11,2020,0.453,0.64,,imnv,simulated,,,,0.0
33.75,14.95,6.01,5.86,3.432,209.63,72.23,1127.59,7.95,1,0,1,157,Philippines,Wet,9,2019,0.72,1.0,,imnv,simulated,,,,1.0
21.09,13.29,8.34,9.86,1.009,149.22,142.93,684.92,4.05,0,1,1,31,India,Dry,10,2021,0.257,0.59,,imnv,simulated,,,,0.0
23.53,2.43,7.79,6.2,3.694,396.75,161.84,4884.98,9.14,0,0,1,87,Philippines,Wet,9,2021,0.508,0.58,,imnv,simulated,,,,1.0
28.22,4.8,8.13,8.02,1.569,433.74,15.16,3493.87,29.01,1,0,0,152,Indonesia,Wet,10,2021,0.345,0.74,,imnv,simulated,,,,1.0
29.93,32.34,7.76,5.94,1.12,185.11,165.84,2626.21,25.03,0,1,1,48,Malaysia,Dry,6,2018,0.303,0.58,,imnv,simulated,,,,0.0
25.28,2.08,8.45,9.69,0.466,454.38,68.81,450.58,20.93,1,0,1,79,Malaysia,Wet,11,2021,0.22,0.67,,imnv,simulated,,,,1.0
31.19,24.77,8.62,4.57,1.316,20.22,153.06,2468.92,11.49,0,0,1,50,Indonesia,Dry,2,2021,0.514,0.79,,imnv,simulated,,,,0.0
23.18,7.06,6.99,4.51,4.638,176.8,102.53,4485.97,23.13,1,1,0,82,Vietnam,Wet,2,2018,0.601,0.69,,imnv,simulated,,,,1.0
29.28,23.88,8.15,2.07,2.025,480.96,120.19,2129.44,7.19,1,1,1,122,Thailand,Dry,5,2019,0.598,1.0,,imnv,simulated,,,,1.0
27.79,32.94,6.14,4.98,0.899,24.05,46.99,3200.57,0.54,1,0,0,86,China,Dry,5,2018,0.494,0.52,,imnv,simulated,,,,0.0
23.45,17.59,6.82,5.18,1.531,379.98,18.46,459.43,10.41,0,0,0,143,Thailand,Dry,7,2020,0.444,0.39,,imnv,simulated,,,,1.0
31.77,21.64,8.73,6.86,4.564,361.33,84.42,4240.7,21.56,0,1,0,132,Thailand,Dry,6,2023,0.643,0.64,,imnv,simulated,,,,0.0
27.03,7.92,6.68,3.3,3.64,374.68,61.95,539.98,23.3,1,1,1,66,China,Wet,5,2023,0.693,0.78,,imnv,simulated,,,,1.0
27.98,27.09,6.58,9.61,3.825,17.4,128.43,2275.31,24.95,1,1,0,67,Vietnam,Dry,2,2018,0.5,0.94,,imnv,simulated,,,,1.0
30.23,7.32,6.9,4.82,4.422,447.65,94.61,521.81,24.84,0,1,1,67,China,Dry,2,2018,0.606,0.64,,imnv,simulated,,,,0.0
34.16,18.84,7.86,9.45,3.541,152.77,123.46,3104.22,5.34,0,0,0,91,Malaysia,Wet,6,2020,0.412,0.78,,imnv,simulated,,,,1.0
29.59,24.65,7.14,9.64,3.519,450.63,16.14,2148.23,5.03,1,1,0,87,Malaysia,Dry,1,2019,0.405,0.63,,imnv,simulated,,,,1.0
34.98,11.4,7.05,3.69,1.099,485.02,87.15,2434.51,25.42,1,0,0,109,Philippines,Wet,1,2020,0.407,1.0,,imnv,simulated,,,,1.0
28.37,2.07,7.22,4.42,4.907,342.1,169.46,1625.02,20.03,1,1,0,129,Thailand,Wet,7,2022,0.566,0.83,,imnv,simulated,,,,0.0
34.89,1.43,8.92,8.39,0.696,136.11,39.8,4283.85,23.81,1,0,1,46,Philippines,Wet,7,2021,0.368,0.57,,imnv,simulated,,,,1.0
31.74,30.65,6.89,2.49,0.53,10.71,127.39,1638.7,27.7,1,1,1,73,Philippines,Dry,5,2021,0.411,0.71,,imnv,simulated,,,,1.0
32.16,9.1,8.45,6.39,4.716,103.63,154.12,4982.86,19.89,1,0,1,54,Indonesia,Dry,1,2022,0.612,0.84,,imnv,simulated,,,,1.0
27.71,8.35,7.2,6.27,2.798,229.7,93.87,1574.25,28.34,1,1,1,166,China,Wet,11,2019,0.485,0.88,,imnv,simulated,,,,0.0
20.45,18.84,7.2,5.07,3.057,351.06,100.03,2684.37,14.6,1,1,0,69,Thailand,Wet,4,2023,0.548,0.78,,imnv,simulated,,,,1.0
21.87,4.19,9.0,7.98,4.859,329.09,188.96,4011.81,11.28,0,1,0,115,Thailand,Wet,11,2020,0.651,0.49,,imnv,simulated,,,,0.0
25.08,28.79,6.81,9.01,4.54,292.56,55.72,3457.05,9.39,1,0,0,81,India,Dry,5,2023,0.481,0.64,,imnv,simulated,,,,0.0
29.97,1.54,6.01,9.25,2.688,306.95,44.21,1473.14,17.7,1,1,1,131,Thailand,Dry,9,2018,0.572,0.59,,imnv,simulated,,,,1.0
25.09,11.46,6.05,6.11,1.428,96.35,99.06,2826.06,4.69,0,0,0,138,India,Dry,11,2021,0.53,0.84,,imnv,simulated,,,,1.0
33.85,0.25,6.91,8.25,4.009,394.3,180.05,4485.26,25.84,1,1,1,101,Vietnam,Dry,11,2023,0.49,0.74,,imnv,simulated,,,,1.0
34.56,14.95,8.31,6.26,4.492,298.39,103.43,3233.65,3.01,1,1,1,66,Vietnam,Wet,5,2020,0.593,0.99,,imnv,simulated,,,,1.0
28.11,31.42,7.97,7.57,4.183,408.76,104.87,4662.62,13.08,0,1,1,173,Indonesia,Dry,2,2020,0.493,0.58,,imnv,simulated,,,,0.0
33.13,2.26,8.19,3.67,4.729,347.31,34.99,3306.22,1.84,1,1,0,140,India,Dry,8,2023,0.659,0.53,,imnv,simulated,,,,0.0
27.66,4.29,8.84,9.0,4.343,210.41,71.4,3756.32,22.88,1,0,1,42,Indonesia,Dry,1,2023,0.59,0.94,,imnv,simulated,,,,1.0
25.91,17.48,6.98,4.66,4.426,306.45,199.26,4911.95,24.79,0,0,0,134,Malaysia,Wet,4,2018,0.598,0.94,,imnv,simulated,,,,1.0
25.8,2.84,8.18,5.87,3.075,24.48,88.4,3412.29,29.95,1,1,1,113,Malaysia,Wet,6,2022,0.584,0.94,,imnv,simulated,,,,1.0
27.11,14.35,6.53,6.83,0.932,345.31,34.48,4095.93,2.79,1,1,1,156,China,Dry,6,2021,0.371,0.62,,imnv,simulated,,,,0.0
34.04,19.6,6.99,5.59,0.981,87.4,193.78,4565.4,25.4,0,1,1,143,Malaysia,Dry,11,2022,0.341,0.57,,imnv,simulated,,,,0.0
20.77,17.36,6.64,4.95,1.746,243.48,84.13,2602.24,6.09,1,1,0,125,India,Wet,5,2020,0.506,0.84,,imnv,simulated,,,,1.0
29.19,32.12,6.99,4.57,4.135,187.3,104.34,1930.38,22.59,0,0,1,122,Thailand,Wet,3,2018,0.599,0.84,,imnv,simulated,,,,1.0
22.03,30.25,7.65,2.67,4.0,470.37,73.39,1800.79,10.36,0,0,0,81,Thailand,Dry,3,2022,0.603,0.52,,imnv,simulated,,,,0.0
27.06,10.34,8.96,7.27,4.225,79.34,130.31,1981.15,8.05,1,0,0,49,China,Dry,8,2019,0.668,1.0,,imnv,simulated,,,,1.0
32.95,4.64,6.88,2.02,4.703,475.27,85.84,3862.61,25.52,1,0,1,84,Thailand,Dry,10,2021,0.703,0.93,,imnv,simulated,,,,1.0
22.6,31.17,7.8,9.27,3.311,373.81,152.62,2092.99,8.53,1,1,0,157,China,Wet,5,2018,0.408,0.63,,imnv,simulated,,,,1.0
23.65,32.13,7.34,4.82,2.453,393.69,120.64,1326.23,21.86,1,0,1,174,Vietnam,Wet,9,2018,0.472,0.78,,imnv,simulated,,,,1.0
22.44,24.24,6.79,9.64,4.805,73.05,187.97,1371.17,12.74,1,0,1,176,Indonesia,Dry,12,2021,0.464,0.89,,imnv,simulated,,,,1.0
21.75,32.94,6.33,2.49,3.747,334.57,156.43,4760.0,13.96,1,0,1,106,Philippines,Dry,3,2020,0.779,0.83,,imnv,simulated,,,,1.0
26.42,29.4,6.44,7.89,1.727,58.77,51.46,2282.41,15.68,0,1,1,44,India,Wet,3,2020,0.439,0.49,,imnv,simulated,,,,1.0
22.4,33.87,6.94,8.74,0.052,178.07,87.98,1310.68,25.58,1,1,1,180,Vietnam,Dry,3,2019,0.141,0.52,,imnv,simulated,,,,0.0
29.24,2.99,7.23,8.66,2.807,201.43,57.52,1914.02,16.96,0,0,0,40,Indonesia,Wet,5,2018,0.402,0.48,,imnv,simulated,,,,1.0
26.44,31.21,8.03,2.15,3.648,311.17,52.27,4686.55,9.43,1,0,0,150,Indonesia,Dry,8,2021,0.683,0.73,,imnv,simulated,,,,1.0
28.72,1.06,7.48,3.02,4.878,103.57,87.06,155.98,24.57,1,1,0,78,Thailand,Dry,11,2019,0.569,0.82,,imnv,simulated,,,,1.0
33.73,7.99,7.44,3.21,2.762,241.84,164.75,3506.47,5.35,1,0,0,86,India,Dry,2,2018,0.543,0.82,,imnv,simulated,,,,1.0
30.86,3.72,6.4,2.59,4.921,206.11,63.67,2818.55,28.73,0,1,1,126,China,Dry,7,2018,0.764,0.48,,imnv,simulated,,,,1.0
29.45,23.31,7.87,8.97,2.699,495.61,57.83,4482.61,3.46,1,1,0,105,India,Dry,11,2020,0.396,0.63,,imnv,simulated,,,,0.0
29.05,9.12,6.63,6.53,4.924,398.93,149.96,2516.62,28.45,0,1,1,127,Thailand,Dry,4,2021,0.594,0.64,,imnv,simulated,,,,1.0
27.31,27.63,8.73,7.17,2.177,298.82,110.8,2470.08,1.9,0,0,0,41,Malaysia,Wet,5,2023,0.541,0.94,,imnv,simulated,,,,1.0
23.72,21.58,7.67,6.76,3.806,452.58,195.61,2238.33,22.76,1,0,0,70,China,Dry,3,2020,0.47,0.78,,imnv,simulated,,,,1.0
24.74,17.57,7.43,4.6,3.936,106.24,106.17,1515.22,6.6,0,0,0,178,India,Wet,7,2020,0.525,0.88,,imnv,simulated,,,,1.0
27.26,20.54,6.01,9.61,3.668,213.81,99.33,290.97,28.73,1,1,0,111,India,Wet,11,2022,0.595,1.0,,imnv,simulated,,,,1.0
28.68,16.96,8.6,7.4,1.846,133.33,158.15,731.82,23.0,0,1,0,101,Vietnam,Dry,3,2023,0.475,0.74,,imnv,simulated,,,,1.0
32.09,31.16,7.77,3.51,1.334,149.22,92.72,4874.99,11.86,0,1,1,147,Vietnam,Wet,6,2018,0.41,0.67,,imnv,simulated,,,,0.0
22.48,1.71,6.06,4.99,0.83,372.67,124.92,4974.36,13.61,0,0,0,106,Indonesia,Dry,11,2020,0.499,0.37,,imnv,simulated,,,,1.0
26.57,0.36,7.7,5.63,1.412,386.13,38.12,3120.26,6.46,1,1,1,99,Philippines,Dry,2,2020,0.336,0.53,,imnv,simulated,,,,0.0
25.92,14.49,8.47,2.4,4.054,347.04,188.31,4211.57,22.17,1,0,0,134,Malaysia,Dry,1,2020,0.748,1.0,,imnv,simulated,,,,1.0
31.02,30.18,8.22,2.25,4.885,44.81,98.62,1794.16,15.43,1,1,0,117,Philippines,Dry,7,2019,0.712,0.78,,imnv,simulated,,,,1.0
25.09,4.51,6.85,3.82,3.135,193.53,81.9,4088.29,26.35,1,1,1,79,Malaysia,Wet,4,2019,0.648,1.0,,imnv,simulated,,,,1.0
28.59,3.88,8.91,8.6,2.417,223.33,50.99,1577.12,0.55,0,1,0,147,Indonesia,Dry,1,2023,0.55,0.34,,imnv,simulated,,,,1.0
20.06,32.91,7.59,9.39,1.845,412.44,116.01,1162.2,16.79,0,0,0,121,Philippines,Wet,5,2021,0.24,0.53,,imnv,simulated,,,,1.0
34.13,20.86,7.71,8.18,1.459,392.0,194.08,3463.75,8.2,1,1,0,66,Philippines,Dry,9,2019,0.258,0.78,,imnv,simulated,,,,0.0
27.87,13.15,8.75,5.24,3.961,25.42,70.39,272.6,9.08,1,0,0,73,Thailand,Dry,4,2018,0.7,1.0,,imnv,simulated,,,,1.0
22.28,30.21,8.03,7.11,3.162,378.24,178.09,3437.11,7.31,1,1,0,168,China,Wet,4,2019,0.518,0.69,,imnv,simulated,,,,1.0
32.95,15.3,6.44,3.98,0.162,143.39,117.59,2585.99,12.72,1,1,1,180,Vietnam,Wet,9,2018,0.395,0.96,,imnv,simulated,,,,1.0
29.7,21.33,6.99,4.33,0.486,95.02,180.23,3664.74,0.41,1,1,0,73,Indonesia,Dry,12,2022,0.328,0.82,,imnv,simulated,,,,1.0
33.46,34.58,8.8,6.84,0.657,255.03,26.14,3981.49,28.57,1,1,0,117,Philippines,Dry,9,2023,0.395,0.32,,imnv,simulated,,,,1.0
27.35,15.57,6.75,6.76,0.953,116.67,149.29,115.11,21.56,0,0,1,178,Malaysia,Dry,12,2023,0.339,0.77,,imnv,simulated,,,,1.0
30.18,8.77,8.67,4.84,3.667,172.99,185.15,4582.79,18.83,1,1,1,43,Thailand,Wet,6,2023,0.7,0.94,,imnv,simulated,,,,1.0
23.2,31.92,7.06,5.53,2.273,416.62,194.72,846.75,17.03,1,0,0,159,India,Dry,12,2023,0.475,0.63,,imnv,simulated,,,,1.0
33.23,12.45,8.01,9.79,1.229,209.88,156.3,3496.53,5.3,1,1,0,88,Philippines,Wet,12,2021,0.229,0.94,,imnv,simulated,,,,0.0
34.97,0.06,8.35,7.54,1.294,361.25,100.6,4482.02,15.21,1,1,1,155,Vietnam,Dry,12,2019,0.367,0.74,,imnv,simulated,,,,1.0
22.43,1.89,8.34,9.84,2.868,454.37,86.02,3518.72,28.66,0,1,0,88,Thailand,Wet,6,2020,0.464,0.49,,imnv,simulated,,,,1.0
29.65,1.51,6.5,8.97,4.696,221.08,150.49,2368.27,12.47,0,1,0,138,Malaysia,Dry,12,2022,0.534,0.59,,imnv,simulated,,,,1.0
23.47,23.44,8.0,4.25,1.461,447.84,12.6,4210.84,10.16,0,0,1,74,Vietnam,Wet,9,2021,0.437,0.48,,imnv,simulated,,,,1.0
31.23,27.11,8.39,6.24,0.462,137.46,113.48,2749.5,21.96,0,1,1,77,Vietnam,Wet,9,2019,0.325,0.67,,imnv,simulated,,,,1.0
34.88,31.23,7.74,2.44,4.124,480.91,184.32,235.52,28.97,1,1,1,131,Indonesia,Dry,1,2021,0.625,0.77,,imnv,simulated,,,,1.0
30.86,26.75,8.51,7.21,0.869,448.14,73.96,1548.24,22.98,1,1,0,82,India,Wet,6,2021,0.358,0.92,,imnv,simulated,,,,1.0
28.61,15.3,6.11,4.24,0.709,18.86,95.46,1621.75,24.37,0,0,1,60,China,Dry,3,2021,0.502,0.77,,imnv,simulated,,,,0.0
24.1,4.08,8.3,9.33,4.98,422.6,162.06,3692.13,23.58,1,0,0,43,Malaysia,Wet,1,2021,0.489,0.99,,imnv,simulated,,,,1.0
31.59,32.67,7.28,3.06,0.839,482.98,107.22,130.17,2.67,0,0,1,77,Indonesia,Dry,12,2020,0.361,0.55,,imnv,simulated,,,,0.0
31.29,11.49,7.68,7.85,0.621,237.79,26.38,3938.36,6.98,0,0,1,72,Indonesia,Wet,12,2018,0.171,0.46,,imnv,simulated,,,,1.0
22.25,26.99,7.57,9.33,0.334,220.56,140.41,4760.2,24.15,1,0,1,121,China,Wet,12,2021,0.071,0.81,,imnv,simulated,,,,1.0
31.83,2.63,8.19,9.42,2.64,67.02,48.32,1314.88,5.29,1,1,0,116,Malaysia,Dry,7,2019,0.428,0.44,,imnv,simulated,,,,1.0
28.0,32.96,8.81,8.13,1.569,0.05,59.39,2860.21,10.8,1,1,1,122,Philippines,Dry,12,2018,0.455,0.59,,imnv,simulated,,,,1.0
25.2,3.52,6.86,6.42,4.918,398.35,156.74,709.05,26.48,1,1,0,32,China,Wet,1,2020,0.559,0.89,,imnv,simulated,,,,0.0
22.91,9.19,6.04,2.19,1.506,195.19,182.68,676.28,3.5,0,0,0,137,Indonesia,Dry,5,2018,0.671,0.58,,imnv,simulated,,,,1.0
27.68,26.87,6.52,2.08,4.203,203.71,39.71,2233.21,13.94,0,0,1,32,India,Wet,2,2018,0.761,0.83,,imnv,simulated,,,,1.0
25.04,24.21,8.82,2.88,1.396,167.75,191.15,4379.47,19.39,0,0,0,71,China,Dry,8,2020,0.612,0.93,,imnv,simulated,,,,1.0
34.66,9.75,6.74,8.2,1.337,33.38,120.04,2826.91,24.92,0,0,1,57,Vietnam,Dry,9,2022,0.335,0.64,,imnv,simulated,,,,1.0
31.42,6.34,8.56,7.44,2.285,425.8,194.64,3183.64,1.31,1,0,0,153,Indonesia,Dry,1,2021,0.516,0.79,,imnv,simulated,,,,0.0
24.73,5.45,6.31,2.49,4.161,394.96,128.94,1598.46,24.98,1,0,1,175,Vietnam,Dry,9,2019,0.782,1.0,,imnv,simulated,,,,1.0
34.26,28.86,7.96,5.5,0.717,339.99,54.83,1361.64,12.94,0,0,1,155,China,Wet,11,2023,0.306,0.31,,imnv,simulated,,,,1.0
32.71,2.36,8.29,4.24,2.579,156.29,10.72,2733.97,18.06,0,0,1,133,Indonesia,Wet,8,2020,0.61,0.49,,imnv,simulated,,,,1.0
21.58,14.82,8.61,8.3,1.184,328.38,16.96,510.19,19.66,1,1,0,76,Thailand,Dry,1,2019,0.373,0.49,,imnv,simulated,,,,0.0
23.65,32.13,6.17,6.33,0.887,470.81,153.82,3713.84,22.51,1,1,0,147,Thailand,Wet,10,2021,0.443,0.57,,imnv,simulated,,,,0.0
32.94,2.86,8.57,9.14,3.405,263.58,188.83,1862.18,4.81,0,0,1,114,Philippines,Wet,11,2020,0.54,0.74,,imnv,simulated,,,,1.0
32.05,31.74,7.11,7.47,4.711,142.18,86.59,4502.66,10.49,1,1,1,83,China,Wet,6,2022,0.483,0.78,,imnv,simulated,,,,0.0
24.12,19.53,8.66,2.37,2.515,18.22,189.83,4946.66,11.71,0,0,1,166,Vietnam,Wet,6,2018,0.727,1.0,,imnv,simulated,,,,1.0
24.53,6.17,8.83,4.89,3.847,297.12,124.25,1036.15,16.99,1,0,1,43,Vietnam,Dry,6,2018,0.725,0.94,,imnv,simulated,,,,1.0
29.3,22.75,8.85,7.31,2.143,438.39,86.46,2501.09,20.51,1,1,1,78,China,Dry,1,2021,0.553,0.99,,imnv,simulated,,,,1.0
34.15,9.39,8.52,4.39,0.316,243.02,38.7,4735.08,9.36,0,0,1,64,Vietnam,Dry,2,2021,0.392,0.27,,imnv,simulated,,,,0.0
29.65,22.41,8.5,7.22,2.978,40.65,112.6,4652.96,4.48,0,0,0,122,Indonesia,Wet,4,2021,0.59,0.94,,imnv,simulated,,,,1.0
34.23,16.67,7.14,5.41,0.436,318.59,159.32,2710.22,6.35,0,1,0,91,Malaysia,Wet,9,2022,0.261,0.56,,imnv,simulated,,,,1.0
24.83,21.17,6.99,4.67,1.683,97.87,87.69,3339.54,26.46,0,0,1,115,Vietnam,Dry,7,2022,0.45,0.89,,imnv,simulated,,,,1.0
25.01,20.46,7.03,3.61,1.171,212.95,14.81,4004.72,23.79,1,0,1,91,India,Dry,2,2021,0.421,0.87,,imnv,simulated,,,,1.0
34.51,22.33,6.33,8.54,0.025,15.78,87.14,2653.67,20.78,1,0,1,137,Philippines,Dry,4,2023,0.246,0.87,,imnv,simulated,,,,0.0
33.16,28.42,8.71,3.24,4.594,408.54,58.26,4044.13,21.14,0,0,1,99,India,Wet,6,2023,0.76,0.58,,imnv,simulated,,,,1.0
26.17,1.08,8.36,7.58,0.922,218.91,66.23,3000.53,6.89,1,0,0,30,Philippines,Wet,10,2019,0.326,0.62,,imnv,simulated,,,,1.0
21.92,24.52,8.78,2.22,2.893,426.92,78.0,2359.31,26.53,1,0,0,42,Philippines,Dry,11,2019,0.794,0.93,,imnv,simulated,,,,1.0
23.47,27.62,8.86,5.91,0.783,493.11,152.76,1696.19,25.91,1,0,0,72,Thailand,Dry,3,2023,0.45,0.72,,imnv,simulated,,,,1.0
22.29,2.24,7.07,4.78,2.492,214.6,49.49,4606.72,25.83,0,1,0,173,India,Dry,11,2020,0.523,0.08,,imnv,simulated,,,,0.0
25.3,7.71,8.2,5.22,2.409,493.08,33.36,2006.21,28.33,1,1,1,152,Indonesia,Dry,9,2021,0.544,0.59,,imnv,simulated,,,,1.0
34.56,24.48,7.29,2.2,3.103,102.62,121.24,2009.8,21.58,0,0,0,31,Philippines,Dry,5,2023,0.628,0.77,,imnv,simulated,,,,1.0
22.39,23.56,6.74,3.49,2.881,30.13,55.38,3602.15,23.7,0,0,1,48,India,Dry,6,2023,0.664,0.53,,imnv,simulated,,,,1.0
28.74,25.22,8.21,7.93,4.248,306.47,192.29,1120.82,9.6,1,0,1,100,Philippines,Wet,11,2021,0.521,1.0,,imnv,simulated,,,,1.0
25.98,5.25,8.64,4.03,1.319,471.48,186.34,1846.22,18.23,0,0,1,117,India,Dry,8,2019,0.536,0.74,,imnv,simulated,,,,0.0
33.99,23.39,7.86,4.5,0.848,376.42,27.46,2535.04,26.8,0,0,1,156,Malaysia,Wet,10,2019,0.338,0.46,,imnv,simulated,,,,1.0
20.19,23.32,8.05,7.27,2.582,415.81,77.12,2183.04,7.65,1,1,1,117,China,Dry,4,2021,0.47,0.79,,imnv,simulated,,,,1.0
29.18,26.33,7.91,7.26,4.262,497.03,161.73,1480.82,23.7,1,1,0,46,Thailand,Dry,10,2018,0.493,0.88,,imnv,simulated,,,,0.0
25.94,13.44,8.64,9.05,3.524,369.14,28.53,1059.38,21.01,1,0,1,78,Malaysia,Dry,8,2023,0.555,0.84,,imnv,simulated,,,,1.0
24.29,2.37,6.6,6.63,2.351,453.89,37.29,4281.65,26.34,0,1,1,78,India,Dry,3,2023,0.524,0.39,,imnv,simulated,,,,0.0
22.18,10.53,7.26,5.86,1.157,91.57,185.01,4719.75,0.67,0,0,0,136,Malaysia,Wet,12,2022,0.307,0.68,,imnv,simulated,,,,0.0
33.82,17.86,8.55,4.01,2.173,207.35,12.82,2864.06,25.39,0,1,0,67,Philippines,Dry,7,2019,0.616,0.39,,imnv,simulated,,,,0.0
27.78,8.55,8.83,2.37,3.856,268.0,177.08,3015.05,22.76,1,0,0,77,Indonesia,Dry,2,2022,0.809,0.98,,imnv,simulated,,,,1.0
20.1,15.93,7.13,2.62,4.574,426.29,113.5,1585.84,5.99,1,0,0,120,Indonesia,Dry,5,2020,0.641,0.87,,imnv,simulated,,,,1.0
24.24,12.9,6.58,4.9,4.813,370.59,15.51,549.54,22.52,1,1,0,50,Vietnam,Wet,8,2019,0.657,0.79,,imnv,simulated,,,,1.0
28.87,12.79,7.25,7.22,2.818,105.75,42.57,926.01,28.36,1,1,1,37,India,Wet,10,2023,0.447,0.78,,imnv,simulated,,,,1.0
33.56,13.61,6.2,2.94,1.212,296.97,148.05,544.91,1.56,1,1,1,30,Thailand,Wet,1,2021,0.587,1.0,,imnv,simulated,,,,1.0
23.96,31.38,6.72,2.2,1.425,168.42,112.08,672.05,9.18,0,1,0,52,Philippines,Wet,5,2020,0.548,0.58,,imnv,simulated,,,,0.0
26.43,0.51,6.46,6.22,0.503,97.63,124.99,2960.29,9.85,1,1,1,141,Thailand,Wet,6,2019,0.355,0.82,,imnv,simulated,,,,1.0
21.46,29.23,7.36,9.79,1.71,192.93,48.43,126.14,20.52,0,0,0,34,India,Dry,6,2023,0.22,0.18,,imnv,simulated,,,,0.0
31.56,31.29,6.43,2.48,4.447,198.46,106.57,2867.39,19.73,1,1,1,50,India,Wet,6,2020,0.762,0.93,,imnv,simulated,,,,1.0
23.34,13.21,8.29,7.79,4.434,292.21,46.62,1122.27,15.74,1,1,1,101,China,Dry,10,2018,0.539,0.54,,imnv,simulated,,,,1.0
24.83,33.45,8.88,8.1,0.965,243.74,37.26,512.78,12.5,0,1,1,176,Indonesia,Wet,6,2021,0.401,0.37,,imnv,simulated,,,,0.0
27.69,4.08,6.81,8.84,3.929,15.93,75.74,4296.14,20.12,1,0,0,148,Thailand,Dry,2,2019,0.487,0.89,,imnv,simulated,,,,0.0
28.17,10.56,6.85,3.38,3.039,363.28,21.05,600.79,18.41,0,1,0,50,India,Wet,10,2020,0.662,0.68,,imnv,simulated,,,,1.0
26.59,22.87,8.17,5.64,4.644,321.18,33.73,2055.85,27.26,1,0,1,83,China,Wet,11,2019,0.59,0.94,,imnv,simulated,,,,1.0
30.27,32.22,7.53,7.35,4.668,76.2,39.22,4006.7,22.32,0,0,1,90,Philippines,Dry,3,2022,0.427,0.43,,imnv,simulated,,,,0.0
29.7,3.52,7.47,9.31,2.734,322.42,158.15,3760.86,2.88,1,0,1,113,Thailand,Dry,8,2023,0.332,0.88,,imnv,simulated,,,,1.0
26.85,12.71,7.5,9.3,4.161,175.85,195.12,1363.64,27.1,1,0,1,142,China,Dry,1,2018,0.357,1.0,,imnv,simulated,,,,1.0
28.11,22.64,7.64,2.26,0.099,70.31,27.97,4510.3,7.26,0,0,0,143,Malaysia,Wet,2,2022,0.292,0.6,,imnv,simulated,,,,1.0
28.75,25.98,6.57,3.47,4.112,61.1,47.33,344.35,12.64,1,0,0,168,Thailand,Wet,10,2022,0.706,0.98,,imnv,simulated,,,,1.0
29.65,14.69,6.94,7.0,3.76,464.72,187.97,4419.82,3.14,1,0,0,173,Indonesia,Wet,5,2022,0.527,1.0,,imnv,simulated,,,,1.0
24.44,33.48,8.57,7.62,2.789,447.03,61.54,632.71,23.26,1,0,0,133,Thailand,Dry,9,2022,0.568,0.64,,imnv,simulated,,,,1.0
23.03,8.07,8.73,3.67,1.101,306.34,194.51,4401.27,3.0,0,1,0,118,Vietnam,Dry,5,2018,0.538,0.48,,imnv,simulated,,,,0.0
22.5,33.75,8.76,8.18,3.376,454.56,174.0,4990.12,18.35,0,0,1,120,Vietnam,Wet,12,2018,0.604,0.64,,imnv,simulated,,,,1.0
20.54,14.54,7.9,8.68,2.244,190.83,191.2,3627.86,25.88,0,0,0,156,Thailand,Wet,3,2018,0.36,0.68,,imnv,simulated,,,,0.0
26.03,24.22,8.82,3.52,2.189,195.73,50.74,4677.58,0.57,0,1,0,35,Indonesia,Wet,4,2021,0.679,0.68,,imnv,simulated,,,,1.0
